logFC	AveExpr	t	P.Value	adj.P.Val	B	gene
-0.43924484058564	9.24701106915058	-6.64432283214684	9.06742703519234e-09	3.77919060611783e-07	9.6276371900026	HSP90AA1
-0.686468113536083	5.98986084160832	-6.63406251073084	9.44264630818224e-09	3.81697073962707e-07	9.85619397704603	PRKG1
-0.514588342042766	7.27338974240215	-6.63611546041669	9.36635355197282e-09	3.81697073962707e-07	9.86186772957376	FGF12
-0.620868746907218	6.23553059906302	-6.60553470345389	1.05690842735437e-08	4.22871218740456e-07	9.77388867525427	DGKB
-0.703305898684611	6.20759913882106	-6.59730897464197	1.09180410568087e-08	4.32420595795423e-07	9.74061214195889	GPC5
-0.666864285849546	6.2666498464662	-6.58890177222967	1.12865426078649e-08	4.42545335654381e-07	9.70860941972543	CDH12
-0.670931809669142	5.8677279158586	-6.5584299055157	1.27289254699412e-08	4.9131562143416e-07	9.57492429300597	PCDH15
-0.620543962559968	7.14382771878243	-6.55739567806525	1.27809725545229e-08	4.9131562143416e-07	9.57537229670221	KALRN
-0.543972056550913	6.76892314907498	-6.55280829606548	1.30143943676595e-08	4.95431459374687e-07	9.56372204437337	PPFIA2
-0.654452090258039	6.28338859333202	-6.52829737970931	1.43353482329631e-08	5.35759188050711e-07	9.48242446283925	LRFN5
-0.36539639381268	9.60244960921179	-6.52809075070936	1.43470325797819e-08	5.35759188050711e-07	9.21726413305545	PNISR
-0.58849663135729	6.61563305404418	-6.52108439947996	1.47488792009372e-08	5.45569390064855e-07	9.45568442468663	MYT1L
-0.548683360739155	7.74736719771934	-6.51463605121	1.51286045249702e-08	5.54385591985123e-07	9.37266784127943	KCNQ5
-0.426953111478092	7.05918725651781	-6.49973621558197	1.6043608048695e-08	5.82472103323456e-07	9.29044325069018	GAPDH
-0.6438129250317	6.52193652824693	-6.49416622780123	1.63996166373126e-08	5.89934833347731e-07	9.35114915430415	NELL2
-0.613563922039158	6.0695891305128	-6.48530984617978	1.6981918054026e-08	6.05328188089416e-07	9.31521995530322	SCD5
