TF	n_libraries_supported	best_adjusted_p	best_combined_score	supporting_libraries	best_term	aggregate_score
FOXO3	1	0.027482205521723164	14.190945735627835	ChEA_2022	FOXO3 23340844 ChIP-Seq DLD1 Human	1.6631430801905651
KDM2B	1	0.027621257899415698	10.081382144803872	ChEA_2022	KDM2B 26808549 Chip-Seq SUP-B15 Human	6.539674231379301
EOMES	1	0.028633909487828336	10.69901485448195	ChEA_2022	EOMES 20176728 ChIP-ChIP TSCs Mouse	2.791907111800218
POU3F1	1	0.032475591008519294	9.599164428657085	ChEA_2022	POU3F1 26484290 ChIP-Seq ESCss Mouse	1.4884429366551455
BMI1	1	0.03366334085164595	11.266384825536369	ChEA_2022	BMI1 23680149 ChIP-Seq NPCS Mouse	1.6954799803090432
STAT5B	1	0.03366334085164595	13.875545002770307	ChEA_2022	STAT5B 24692510 ChIP-Seq Epithelium Mouse Mammary	1.4728427855249069
E2F4	1	0.03450833925085726	12.557101016055054	ChEA_2022	E2F4 17652178 ChIP-ChIP JURKAT Human	1.9124275589059643
DPY	1	0.03492454934928549	9.274146415159505	ChEA_2022	DPY 21335234 ChIP-Seq ESCs Mouse	1.4568691891187564
GF1B	1	0.03504592771591265	9.773298865939202	ChEA_2022	GF1B 26923725 Chip-Seq HPCs Mouse	1.4553624391311746
NRF2	1	0.0352187270265371	10.944354220868046	ChEA_2022	NRF2 20460467 ChIP-Seq MEFs Mouse	2.434669401027383
OCT1	1	0.03726678239590891	8.995231884116013	ChEA_2022	OCT1 27270436 Chip-Seq PROSTATE Human	1.4286781024977036
ELK1	1	0.039273313781992863	10.96764984581161	ChEA_2022	ELK1 22589737 ChIP-Seq MCF10A Human	2.0362702272834645
STAT4	1	0.0397947088506842	9.882088472573725	ChEA_2022	STAT4 19710469 ChIP-ChIP TH1 Mouse	1.4001746683713077
KAP1	1	0.04007015553702524	8.890562289405757	ChEA_2022	KAP1 27257070 Chip-Seq ESCs Mouse	1.5739924222085195
JARID1B-DAIN	1	0.041527256211365625	8.72988347980842	ChEA_2022	JARID1B-DAIN 22020125 ChIP-Seq ESCs Mouse	1.3816667626447245
CRX	1	0.04583493762114849	8.35026120401581	ChEA_2022	CRX 20693478 ChIP-Seq RETINA Mouse	1.423716193138591
FLI1	1	0.0464753673933287	8.283184392876281	ChEA_2022	FLI1 21867929 ChIP-Seq TH2 Mouse	4.568971254227148
RNF2	1	0.046672148706317244	8.712778120198971	ChEA_2022	RNF2 27304074 Chip-Seq ESCs Mouse	2.830986426866358
ASH2L	1	0.04682474778198368	7.251762312367777	ChEA_2022	ASH2L 23239880 ChIP-Seq MESCs Mouse	1.3295245532413045
SOX6	1	0.046991736364246285	8.150774893868178	ChEA_2022	SOX6 21985497 ChIP-Seq MYOTUBES Mouse	1.3279785073184287
POU2F1	1	0.04982046313921965	12.046810931401515	ChEA_2022	POU2F1 35413990 ChIP-Seq Human ARnegCRProstateCancer	2.415292651665478
RARG	1	0.056391317373768186	12.685409910482223	ChEA_2022	RARG 19884340 ChIP-ChIP MEFs Mouse	1.2487877596149586
LYL1	1	0.0564831607169866	8.483725076937631	ChEA_2022	LYL1 30185409 ChIP-Seq K562 Mouse BoneMarrow Leukemia	1.7953895199605687
SA1	1	0.0564831607169866	7.447277641088426	ChEA_2022	SA1 22415368 ChIP-Seq MEFs Mouse	1.678964344915649
NFI	1	0.0564831607169866	7.447277641088426	ChEA_2022	NFI 21473784 ChIP-Seq ESCs Mouse	1.2480810087774503
USF2	1	0.05726779580686403	11.623387023139474	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	USF2 ENCODE	1.242089532223462
FOXI1	1	0.05936602017893341	14.561243961361502	ChEA_2022	FOXI1 33610681 ChIP-Seq GES1 Human Gastric Carcinoma	1.2264620646373945
CJUN	1	0.05992038686165517	7.227503052329134	ChEA_2022	CJUN 26792858 Chip-Seq BT549 Human	1.2224253913810244
SREBP1	1	0.06003031481906117	9.734436575300608	ChEA_2022	SREBP1 19666523 ChIP-Seq LIVER Mouse	1.221629379052546
KDM5B	1	0.06084229683841806	6.237674151653453	ChEA_2022	KDM5B 21448134 ChIP-Seq MESCs Mouse	1.2157943993951352
HOXB13	1	0.06238430124502686	7.22229125227024	ChEA_2022	HOXB13 26457646 ChIP-Seq LNCaP Human Prostate Carcinoma	1.2049246850039834
KLF5	1	0.06598183225205637	6.821993562224953	ChEA_2022	KLF5 20875108 ChIP-Seq MESCs Mouse	1.4650348537474878
NFATC1	1	0.07147025028139635	207.5042741698455	TRRUST_Transcription_Factors_2019	NFATC1 mouse	1.1458746970419833
STAT1	1	0.07195920614557483	5.662043797381201	ChEA_2022	STAT1 19122651 ChIP-Seq HeLaS3 Human CervicalCancer	2.194201314089257
NFE2	1	0.0737946482836916	7.971564917360358	ChEA_2022	NFE2 27457419 Chip-Seq LIVER Mouse	1.1319751328265206
GFI1B	1	0.07602782991575949	6.481740378136253	ChEA_2022	GFI1B 20887958 ChIP-Seq HPC-7 Mouse	1.1190274055287823
NEUROD2	1	0.07768892849125085	6.400131304997255	ChEA_2022	NEUROD2 26341353 ChIP-Seq CORTEX Mouse	1.1096408684289023
GATA6	1	0.07818773519009214	6.227511857479549	ChEA_2022	GATA6 25053715 ChIP-Seq YYC3 Human	2.2502220930572223
PBX	1	0.07996118627024637	6.2797709151942795	ChEA_2022	PBX 27287812 Chip-Seq EMBYONIC-LIMB Mouse	1.0971207714973867
ZNF274	1	0.08012901856352668	11.433563915114975	ChEA_2022	ZNF274 21170338 ChIP-Seq K562 Hela	1.0962101765532988
SOX11	1	0.09043747177901074	7.011415979387091	ChEA_2022	SOX11 23321250 ChIP-ChIP Z138-A519-JVM2 Human	1.6998814697270477
HAND2	1	0.0977423698130735	4.872325000636465	ChEA_2022	HAND2 30127528 ChIP-Seq KELLY Human Brain Neuroblastoma	1.0099171354913525
CTBP2	1	0.09871998895941084	6.626246413493042	ChEA_2022	CTBP2 25329375 ChIP-Seq LNCAP Human	1.0055949018812065
CREM	1	0.10013152889483244	4.616179920352957	ChEA_2022	CREM 20920259 ChIP-Seq GC1-SPG Mouse	0.9994291526000302
JARID2	1	0.10600570972655117	6.025191768600591	ChEA_2022	JARID2 20064375 ChIP-Seq MESCs Mouse	1.7711918690364552
PHF8	1	0.10863267266322424	5.265675928243608	ChEA_2022	PHF8 20622853 ChIP-Seq HELA Human	1.0269823527378308
HNFA	1	0.10944960870825521	5.2219197994918805	ChEA_2022	HNFA 21074721 ChIP-Seq CACO-2 Human	0.9607857867333208
HNF1A	1	0.11608155494092749	7.3127828324298	ChEA_2022	HNF1A 27111144 ChIP-Seq CD8+TCells Mouse Blood Lymphoma	1.8664471029668777
CBX2	1	0.11608155494092749	5.040162819521793	ChEA_2022	CBX2 22325352 ChIP-Seq 293T-Rex Human	0.9981796002976047
USF1	1	0.1202555988202117	7.237694464697074	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	USF1 ENCODE	0.9198946947452418
RCOR2	1	0.12920293794335325	7.7034733756297555	ChEA_2022	RCOR2 21632747 ChIP-Seq MESCs Mouse	0.8887276108140025
RCOR3	1	0.1351915750646318	4.328455108610498	ChEA_2022	RCOR3 21632747 ChIP-Seq MESCs Mouse	0.8690503721291987
KLF1	1	0.13952863553621841	5.145086753639009	ChEA_2022	KLF1 20508144 ChIP-Seq FETAL-LIVER-ERYTHROID Mouse	0.8553366527550501
ELK3	1	0.15511657527024122	4.147267936236432	ChEA_2022	ELK3 25401928 ChIP-Seq HUVEC Human	0.8093417923618884
ADNP	1	0.15780332000772535	5.712938870094326	ChEA_2022	ADNP 35650610 ChIP-Seq mESC Mouse Stem Autism	0.8018838639538018
STAT5	1	0.15780332000772535	4.693849656073389	ChEA_2022	STAT5 23275557 ChIP-Seq MAMMARY-EPITHELIUM Mouse	0.8018838639538018
ESET	1	0.15780332000772535	4.263128804920271	ChEA_2022	ESET 19884257 ChIP-Seq ESCs Mouse	0.8018838639538018
ZBTB7A	1	0.1684050192698135	5.290118430486309	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	ZBTB7A ENCODE	0.7736449686041956
EWS-FLI1	1	0.16864152966743753	5.376288628406765	ChEA_2022	EWS-FLI1 20517297 ChIP-Seq SK-N-MC Human	0.7730354671701425
TRP63	1	0.170338993948836	10.129717084781953	ChEA_2022	TRP63 18441228 ChIP-ChIP KERATINOCYTES Mouse	0.7686859221002402
SMAD	1	0.17279798807818364	9.95552171579456	ChEA_2022	SMAD 19615063 ChIP-ChIP OVARY Human	0.7624613184059077
ETV5	1	0.17707224727785062	141.432767389918	TRRUST_Transcription_Factors_2019	ETV5 mouse	0.7518495009136309
NFKB2	1	0.17707224727785062	141.432767389918	TRRUST_Transcription_Factors_2019	NFKB2 human	0.7518495009136309
HDAC5	1	0.17707224727785062	92.89678500716381	TRRUST_Transcription_Factors_2019	HDAC5 human	0.7518495009136309
IRF2	1	0.17707224727785062	92.89678500716381	TRRUST_Transcription_Factors_2019	IRF2 human	0.7518495009136309
DLX5	1	0.17707224727785062	78.3842312444799	TRRUST_Transcription_Factors_2019	DLX5 mouse	0.7518495009136309
SMAD7	1	0.17707224727785062	78.3842312444799	TRRUST_Transcription_Factors_2019	SMAD7 human	0.7518495009136309
ZNF382	1	0.17707224727785062	67.37423003045056	TRRUST_Transcription_Factors_2019	ZNF382 human	0.7518495009136309
CITED2	1	0.17707224727785062	58.768318421882675	TRRUST_Transcription_Factors_2019	CITED2 mouse	0.7518495009136309
PITX2	1	0.17707224727785062	58.768318421882675	TRRUST_Transcription_Factors_2019	PITX2 human	0.7518495009136309
CNOT3	1	0.17755373628235066	4.133579645274571	ChEA_2022	CNOT3 19339689 ChIP-ChIP MESCs Mouse	0.7506701843607615
HDAC7	1	0.17896806092466075	46.254339159717055	TRRUST_Transcription_Factors_2019	HDAC7 human	0.747224467354332
EGR2	1	0.17896806092466075	41.58695944336839	TRRUST_Transcription_Factors_2019	EGR2 mouse	0.747224467354332
PAX5	1	0.17896806092466075	41.58695944336839	TRRUST_Transcription_Factors_2019	PAX5 mouse	0.747224467354332
PCGF2	1	0.18209997708349915	5.595507172244871	ChEA_2022	PCGF2 27294783 Chip-Seq NPCs Mouse	1.3828711510149452
CBP	1	0.18634373108012559	3.6404712399432606	ChEA_2022	CBP 21632823 ChIP-Seq H3396 Human	1.0384702720115209
TCF12/HEB	1	0.18634373108012559	3.6404712399432606	ChEA_2022	TCF12/HEB 22897851 ChIP-Seq JUKARTE6-1 Human	0.7296852130690048
E2F2	1	0.19392793772685044	21.59922753970687	ChEA_2022	E2F2 33952803 ChIP-Seq Patient Human Synovium	0.7123596209027437
HDAC9	1	0.19444584066669582	28.942114306609312	TRRUST_Transcription_Factors_2019	HDAC9 human	0.7112013422816131
NFATC2	1	0.19444584066669582	23.122924333288797	TRRUST_Transcription_Factors_2019	NFATC2 mouse	0.7112013422816131
HDAC4	1	0.19444584066669582	19.002011610155247	TRRUST_Transcription_Factors_2019	HDAC4 human	0.7112013422816131
TWIST2	1	0.19444584066669582	17.88820673407011	TRRUST_Transcription_Factors_2019	TWIST2 human	0.7112013422816131
GTF3C2	1	0.19498353479302924	3.6780199439614987	ChEA_2022	GTF3C2 35216376 ChIP-Seq H9 Human BoneMarrow Lymphoma	0.7100020606910282
UTX	1	0.20130685738038068	3.4236981540968094	ChEA_2022	UTX 26944678 Chip-Seq JUKART Human	0.6961414309149461
HDAC1	1	0.20590311562050326	15.109834134055738	TRRUST_Transcription_Factors_2019	HDAC1 mouse	0.6863370818105503
IKZF1	1	0.23073245590749164	6.707863079636441	ChEA_2022	IKZF1 21737484 ChIP-ChIP HCT116 Human	0.6368913112868029
ATF4	1	0.23618697780215256	10.777710825180796	TRRUST_Transcription_Factors_2019	ATF4 human	0.6267440509416912
TWIST1	1	0.23618697780215256	10.777710825180796	TRRUST_Transcription_Factors_2019	TWIST1 human	0.6267440509416912
SFPI1	1	0.23926699015233868	2.9090164059473955	ChEA_2022	SFPI1 20887958 ChIP-Seq HPC-7 Mouse	0.6211172135618924
NACC1	1	0.252457144256324	3.588539182094337	ChEA_2022	NACC1 18358816 ChIP-ChIP MESCs Mouse	0.5978123347439088
PRDM5	1	0.2562166449255715	3.171614932019498	ChEA_2022	PRDM5 23873026 ChIP-Seq MEFs Mouse	0.5913926600538013
BCL11B	1	0.25780968116151176	12.355752978101908	ChEA_2022	BCL11B 21912641 ChIP-Seq STHDH STRIUM Mouse	0.5887007782313372
TBX2	1	0.2602908941030429	3.118595475700042	ChEA_2022	TBX2 30127528 ChIP-Seq BE2C Human Brain Neuroblastoma	1.3118089754109874
NR0B1	1	0.26114899106174433	2.9114483169733334	ChEA_2022	NR0B1 18358816 ChIP-ChIP MESCs Mouse	0.5831116477023981
ZBTB16	1	0.2614653773421205	3.4427783685419633	ChEA_2022	ZBTB16 27035670 ChIP-Seq hESC Human Endometrial	0.5825858112891239
RAC3	1	0.26590850984888553	2.7297775131874285	ChEA_2022	RAC3 21632823 ChIP-Seq H3396 Human	0.5752677637542761
TBX20	1	0.28318864222238643	2.5456084130386483	ChEA_2022	TBX20 22080862 ChIP-Seq HEART Mouse	1.0958483375511094
PCGF4	1	0.2846471935127255	2.516162717258817	ChEA_2022	PCGF4 22325352 ChIP-Seq 293T-Rex Human	0.545693093770387
WDR5	1	0.2886759623910799	3.0182771249875984	ChEA_2022	WDR5 24793694 ChIP-Seq LNCAP Human	0.5395893776556031
BHLHE40	1	0.2995438972314192	5.524856503009494	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	BHLHE40 ENCODE	0.5235395240980454
FOS	1	0.2995438972314192	4.491131597589988	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	FOS ENCODE	0.5235395240980454
MAF	1	0.30460222363267936	2.3302663343702297	ChEA_2022	MAF 26560356 Chip-Seq TH2 Human	0.8860079635734461
CIITA	1	0.3056619411913419	8.124812043283224	ChEA_2022	CIITA 18437201 ChIP-ChIP Raji B And iDC Human	0.6864311644460896
NFIB	1	0.30731445505759925	2.983689595852682	ChEA_2022	NFIB 24661679 ChIP-Seq LUNG Mouse	0.5124170114842457
GLI1	1	0.3162817004625357	7.551493311263548	ChEA_2022	GLI1 17442700 ChIP-ChIP MESCs Mouse	0.4999259349197153
CCND1	1	0.3177128243720065	2.2539348966825825	ChEA_2022	CCND1 20090754 ChIP-ChIP RETINA Mouse	0.4979652546673814
GRHL2	1	0.3195592325994685	2.497494353329102	ChEA_2022	GRHL2 25758223 ChIP-Seq PLACENTA Mouse	0.49544863044188686
ZKSCAN1	1	0.35138056864428824	7.220998411655919	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	ZKSCAN1 ENCODE	0.45422225867422916
TDRD3	1	0.3636523349973361	2.4077456858809203	ChEA_2022	TDRD3 21172665 ChIP-Seq MCF-7 Human	0.43931361949581205
MNX1	1	0.3661917131789255	1.936511765383922	ChEA_2022	MNX1 26342078 ChIP-Seq MIN6-4N Mouse	0.4362914878917395
TFEB	1	0.3733157585611415	2.164748691724775	ChEA_2022	TFEB 21752829 ChIP-Seq HELA Human	0.4279236770662039
SMC4	1	0.3733157585611415	1.88427526586132	ChEA_2022	SMC4 20622854 ChIP-Seq HELA Human	0.4279236770662039
GBX2	1	0.3777115670808275	2.971466176930153	ChEA_2022	GBX2 23144817 ChIP-Seq PC3 Human	0.4228397150865499
ETS1	1	0.3935313727704777	1.7725774720096723	ChEA_2022	ETS1 22383799 ChIP-Seq G1ME Mouse	0.4061706472813418
ZNF263	1	0.4055595517773718	4.108319823136149	ChEA_2022	ZNF263 19887448 ChIP-Seq K562 Human	0.3919453655974274
CSB	1	0.4055595517773718	1.6640955785309866	ChEA_2022	CSB 26484114 Chip-Seq FIBROBLAST Human	0.3919453655974274
FOSL1	1	0.408235592913889	1.6874068440379668	ChEA_2022	FOSL1 28411283 ChIP-Seq MDA231-LM2-4175 Human BreastCancer	0.3890891330540102
CTBP1	1	0.4122406684556597	1.7494896721017268	ChEA_2022	CTBP1 25329375 ChIP-Seq LNCAP Human	0.38484916633009575
ZNF384	1	0.41351524091649744	3.1111431787829007	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	ZNF384 ENCODE	0.38350847904020474
ZFP322A	1	0.4150099459988461	3.8033460819667058	ChEA_2022	ZFP322A 24550733 ChIP-Seq MESCs Mouse	0.3819414949971707
TET1	1	0.41890696068540273	1.56773099791396	ChEA_2022	TET1 21490601 ChIP-Seq MESCs Mouse	0.4332912810713557
CLOCK	1	0.4272576286008678	1.9250465676656758	ChEA_2022	CLOCK 20551151 ChIP-Seq 293T Human	0.36931017429550095
PBX1	1	0.4335553634972842	1.4842763838793658	ChEA_2022	PBX1 22567123 ChIP-ChIP OVCAR3 Human	0.3629554367664723
ZFP281	1	0.43657417288625033	1.5234936602027869	ChEA_2022	ZFP281 27345836 Chip-Seq ESCs Mouse	0.8419157859106368
ATF3	1	0.4404499797328386	1.4406259470234386	ChEA_2022	ATF3 23680149 ChIP-Seq GBM1-GSC Human	0.6196571125984435
PBX3	1	0.4435288527330277	2.480526928840727	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	PBX3 ENCODE	0.3530781229006673
SALL1	1	0.44914961793437336	2.996335121708695	ChEA_2022	SALL1 21062744 ChIP-ChIP HESCs Human	0.3476089654120097
KLF6	1	0.44914961793437336	1.391301106075012	ChEA_2022	KLF6 26769127 Chip-Seq PDAC-Cell Line Human	0.3476089654120097
DROSHA	1	0.46517715567239454	1.6212168378596779	ChEA_2022	DROSHA 22980978 ChIP-Seq HELA Human	0.33238162113410186
PKCTHETA	1	0.4690458474489259	1.591135753814123	ChEA_2022	PKCTHETA 26484144 Chip-Seq BREAST Human	0.3287847045750671
ASXL1	1	0.47377122310678915	1.4547831570875653	ChEA_2022	ASXL1 24218140 ChIP-Seq BMDM Mouse	0.3244313218856767
CDH4	1	0.47377122310678915	1.3927984877112238	ChEA_2022	CDH4 35650610 ChIP-Seq mESC Mouse Stem Autism	0.3244313218856767
IRF4	1	0.4911508964482564	1.2792614632972348	ChEA_2022	IRF4 20064451 ChIP-Seq CD4+T Mouse	0.3087850589425161
ZIC3	1	0.4960927138779392	1.5410525640839263	ChEA_2022	ZIC3 20872845 ChIP-ChIP MESCs Mouse	0.3044371514073593
SOX17	1	0.4960927138779392	1.1749657820688257	ChEA_2022	SOX17 20123909 ChIP-Seq XEN Mouse	0.3044371514073593
ZNF652	1	0.5002528489764262	2.101919815261755	ChEA_2022	ZNF652 21678463 ChIP-ChIP ZR75-1 Human	0.30081042934598845
TBX5	1	0.5017375657958023	1.1345603966068554	ChEA_2022	TBX5 21415370 ChIP-Seq HL-1 Mouse	0.29952338151747304
CDKN2AIP	1	0.503849578409635	2.022786046627892	ChEA_2022	CDKN2AIP 20523734 ChIP-Seq CORTICAL Neurons	0.29769910049343695
EED	1	0.5047327692203009	1.2297626249305442	ChEA_2022	EED 16625203 ChIP-ChIP MESCs Mouse	0.2969384982590604
PRDM16	1	0.5122453694457177	1.9117741389719494	ChEA_2022	PRDM16 22522345 ChIP-ChIP PALATE MESENCHYMAL Mouse	0.29052195880917336
EVI1	1	0.5127047590611769	1.1219651202737189	ChEA_2022	EVI1 22308434 ChIP-Seq SKOV3 Human Ovary OvarianCancer	0.2901326513046453
EWS-ERG	1	0.5194464408796461	1.111723320402544	ChEA_2022	EWS-ERG 20517297 ChIP-Seq CADO-ES1 Human	0.2844592250645577
RBPJ	1	0.5227938517251228	1.0276558800697702	ChEA_2022	RBPJ 21746931 ChIP-Seq IB4 Human	0.499351296359275
RARB	1	0.5318560511476386	0.992501027390582	ChEA_2022	RARB 27405468 Chip-Seq BRAIN Mouse	0.2934670977883792
MYBL2	1	0.5318560511476386	0.9996087191707537	ChEA_2022	MYBL2 22936984 ChIP-ChIP MESCs Mouse	0.2742058952455828
PITX1	1	0.5384306869983635	1.5978794932003777	ChEA_2022	PITX1 30713093 ChIP-Seq Epithelial Human Tongue SCC	0.26887019615728325
SETDB1	1	0.5486726567443847	0.9331712716789261	ChEA_2022	SETDB1 19884257 ChIP-Seq MESCs Mouse	0.2626703672586661
HTT	1	0.5660271820223233	1.055775076401826	ChEA_2022	HTT 18923047 ChIP-ChIP STHdh Human	0.2471627124180099
ILF3	1	0.578759825824548	0.8789846123914379	ChEA_2022	ILF3 29590119 ChIP-Seq K562 Human BoneMarrow Leukemia	0.2375016227296581
PHC1	1	0.578759825824548	0.8789846123914379	ChEA_2022	PHC1 16625203 ChIP-ChIP MESCs Mouse	0.2375016227296581
LUZP1	1	0.578759825824548	0.8381886773929483	ChEA_2022	LUZP1 20508642 ChIP-Seq ESCs Mouse	0.2375016227296581
RACK7	1	0.578759825824548	0.8269457493794572	ChEA_2022	RACK7 27058665 Chip-Seq MCF-7 Human	0.2375016227296581
ELF3	1	0.578759825824548	0.8247243837957002	ChEA_2022	ELF3 26769127 Chip-Seq PDAC-Cell Line Human	0.2375016227296581
XRN2	1	0.5859116944499556	0.8135769973877058	ChEA_2022	XRN2 22483619 ChIP-Seq HELA Human	0.232167833645668
HOXD13	1	0.610367179825403	1.0085932042209516	ChEA_2022	HOXD13 18407260 ChIP-ChIP DEVELOPING-LIMBS Mouse	0.21440882696001218
EBNA2	1	0.6151529005954885	0.721296733096147	ChEA_2022	EBNA2 21746931 ChIP-Seq IB4-LCL Human	0.2110169238479338
SOX4	1	0.6183019024131575	0.9518207634132154	ChEA_2022	SOX4 29892750 ChIP-Seq EML Mouse BoneMarrow	0.20879941724644968
TFAP2A	1	0.6193483365674459	0.7040568770906281	ChEA_2022	TFAP2A 35110662 ChIP-Seq HEPM Human Embryo	0.21762632681442798
EBNA1	1	0.6237564062135922	0.6785712289085746	ChEA_2022	EBNA1 20929547 Chip-Seq RAJI-cells Human	0.2049849809774901
THRA	1	0.6248342134055265	0.899240881378034	ChEA_2022	THRA 23701648 ChIP-Seq CEREBELLUM Mouse	0.2042351982626083
TAF7L	1	0.6301648832378574	0.6968837771610196	ChEA_2022	TAF7L 23326641 ChIP-Seq C3H10T1-2 Mouse	0.20054580211561226
DNAJC2	1	0.6308902566530092	0.6757321055734465	ChEA_2022	DNAJC2 21179169 ChIP-ChIP NT2 Human	0.20004617970212912
SRY	1	0.6511205382671261	0.5884951396824364	ChEA_2022	SRY 25088423 ChIP-ChIP EMBRYONIC GONADS Mouse	0.18633860550488787
BCL6	1	0.654430698004062	0.5834412557803139	ChEA_2022	BCL6 25482012 ChIP-Seq CML-JURL-MK1 Human	0.25099109130136343
TCF21	1	0.665962864427734	0.5440397385632975	ChEA_2022	TCF21 26020271 ChIP-Seq SMOOTH MUSCLE Human	0.2998295736811685
ZFP42	1	0.6670994291408469	0.5439994943635637	ChEA_2022	ZFP42 18358816 ChIP-ChIP MESCs Mouse	0.17580943098748006
AUTS2	1	0.6693800038884239	0.5384837723803597	ChEA_2022	AUTS2 25519132 ChIP-Seq 293T-REX Human	0.17432726528362782
FOXP1	1	0.6699057127610121	0.527948565768179	ChEA_2022	FOXP1 21924763 ChIP-Seq HESCs Human	0.1739863186561227
LDB1	1	0.6705240453232153	0.5256513592101213	ChEA_2022	LDB1 21186366 ChIP-Seq BM-HSCs Mouse	0.17358564351865427
TBP	1	0.6751113972838708	0.5235001906426853	ChEA_2022	TBP 23326641 ChIP-Seq C3H10T1-2 Mouse	0.1706245601555846
NOTCH1	1	0.7376690337144893	0.4012124809539374	ChEA_2022	NOTCH1 21737748 ChIP-Seq TLL Human	0.13213844721695245
PDX1	1	0.7673145821215199	0.30842894158725337	ChEA_2022	PDX1 19855005 ChIP-ChIP MIN6 Mouse	0.11502654834594486
BCAT	1	0.7708442844786654	0.2966195237348932	ChEA_2022	BCAT 22108803 ChIP-Seq LS180 Human	0.11303334337794867
NCOR1	1	0.7862654372423323	0.2822738793224741	ChEA_2022	NCOR1 26117541 ChIP-Seq K562 Human	0.10443081468709392
NELFA	1	0.8079611958412231	0.24141899203125683	ChEA_2022	NELFA 20434984 ChIP-Seq ESCs Mouse	0.09260949669659363
ZEB1	1	0.8141751555795472	1.6839671916127796	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	ZEB1 ENCODE	0.08928215417883921
ZC3H11A	1	0.8141751555795472	1.1540879003160078	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	ZC3H11A ENCODE	0.08928215417883921
ZBTB33	1	0.8141751555795472	0.8709633439172377	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	ZBTB33 ENCODE	0.08928215417883921
E2F6	1	0.8141751555795472	0.825664601260214	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	E2F6 ENCODE	0.08928215417883921
ETV2	1	0.8324064556954368	0.19128005368104564	ChEA_2022	ETV2 25802403 ChIP-Seq MESCs Mouse	0.0796645602936241
THAP11	1	0.8465235057523736	0.16325882328442082	ChEA_2022	THAP11 20581084 ChIP-Seq MESCs Mouse	0.07236097816128705
MYOD1	1	0.8495398152221971	0.6868596439049133	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	MYOD1 ENCODE	0.07081626232043274
BRCA1	1	0.8495398152221971	0.5902560739924554	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	BRCA1 ENCODE	0.07081626232043274
SP2	1	0.8495398152221971	0.5852868447354944	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	SP2 ENCODE	0.07081626232043274
ELK4	1	0.8754125454151859	0.10567385125164853	ChEA_2022	ELK4 26923725 Chip-Seq MESODERM Mouse	0.05778723386461362
HOXC9	1	0.8802198174622708	0.1260833320429781	ChEA_2022	HOXC9 25013753 ChIP-Seq NEUROBLASTOMA BE2-C Human	0.055408857861663524
HSF1	1	0.88080864002332	0.10593615191969323	ChEA_2022	HSF1 23293686 ChIP-Seq STHDH STRIATAL Mouse	0.05511843393634124
IRF3	1	0.8817629937606255	0.3902609583860998	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	IRF3 ENCODE	0.05464813180001367
KDM6A	1	0.8952615906851903	0.07955091436797629	ChEA_2022	KDM6A 18722178 ChIP-ChIP U937 AND SAOS2 Human	0.048050047598344726
ZMIZ1	1	0.9048948362071069	0.340374354842878	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	ZMIZ1 ENCODE	0.043401890086257416
TTF2	1	0.9231487521480957	0.07355725645677524	ChEA_2022	TTF2 22483619 ChIP-Seq HELA Human	0.034728313023980904
BCOR	1	0.9363748306161721	0.06319374891171242	ChEA_2022	BCOR 27268052 Chip-Seq Bcells Human	0.028550268481839468
P68	1	0.9363748306161721	0.062453601309252	ChEA_2022	P68 20966046 ChIP-Seq HELA Human	0.028550268481839468
EKLF	1	0.9363748306161721	0.0562615264059325	ChEA_2022	EKLF 21900194 ChIP-Seq ERYTHROCYTE Mouse	0.028550268481839468
TAF2	1	0.9392535909698424	0.05795704945340069	ChEA_2022	TAF2 19829295 ChIP-Seq ESCs Human	0.02721713585956738
DACH1	1	0.9392535909698424	0.05541116131593299	ChEA_2022	DACH1 20351289 ChIP-Seq MDA-MB-231 Human	0.02721713585956738
SREBP2	1	0.9429078416063903	0.04401552693585715	ChEA_2022	SREBP2 21459322 ChIP-Seq LIVER Mouse	0.025530752477601674
KDM5A	1	0.9517116327541578	0.03735898359002832	ChEA_2022	KDM5A 27292631 Chip-Seq BREAST Human	0.02149462228246282
NFIC	1	0.9525224002407634	0.19994396571314432	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	NFIC ENCODE	0.021124802333112754
RARA	1	0.9578264823598435	0.0361313103013194	ChEA_2022	RARA 24833708 ChIP-Seq LIVER Mouse	0.018713159584335833
RFX5	1	0.9609265411042575	0.1823316336558901	ENCODE_and_ChEA_Consensus_TFs_from_ChIP-X	RFX5 ENCODE	0.017309811095716356
