Rank	Term	P_value	Z_score	Combined_score	Overlapping_genes	Adjusted_p_value	Old_p_value	Old_adjusted_p_value	Library	Query_label	TF	neglog10_adjP
1	AF4 26711339 ChIP-Seq SEM Human Blood Leukemia	7.612484054581479e-18	4.592364532019705	181.01604855081507	RB1;SCARB2;ITGB1;UBE2D3;PDE3B;CLTC;CDC73;PPP1CB;DOCK11;HERC4;RGS1;GPBP1;PAPOLA;NCK2;B2M;SRGN;AGTPBP1;ACSL1;ELOVL5;ARID5A;ARID5B;ANO6;PIAS2;RUNX1;ADAM9;TOP1;BCAT1;GAS7;STXBP3;NUFIP2;PDS5B;ZC3HAV1;SNX30;HIF1A;CORO1C;HSPD1;GNA13;SDCBP;SNX1;HSPH1;CHSY1;GNA12;UBQLN1;SHOC2;MPZL1;CYTH1;RANBP2;PTPN1;PTGES3;MYO1E;CDK6;FMNL2;P4HA1;VAPA;TAOK3;WNK1;KLHL6;GLB1;REL;AAK1;CTNNB1;PIK3AP1;HSPA1B;ZCCHC2;HSPA1A;CDC42SE2	5.564725843899061e-15	0	0	ChEA_2022	pooled_ASD_up	AF4	14.254556227091129
2	FOXA1 33576154 ChIP-Seq Human Lung ProstateCancer	1.4935745084446534e-14	3.7504993342210384	119.3972177744689	SCARB2;UBXN2B;UBE2D3;FAM13A;SNAP23;CLTC;RBPJ;DUSP16;CDC73;CNDP2;PPP1CB;RGS1;GPBP1;PAPOLA;PHACTR2;B2M;PDE8A;CAST;AGTPBP1;CERS6;MBNL2;ACSL1;ELOVL5;FNDC3B;ARID5B;MITF;ANO6;RUNX1;PLSCR1;SOAT1;RUFY3;ADAM9;TXNIP;PPARG;TLR5;SKAP2;HDAC4;RBM47;CEBPD;NEDD9;ZC3HAV1;HIF1A;TYMP;GNA13;SDCBP;HSPH1;SEC14L1;SCIN;CHSY1;UBQLN1;MGAT1;CYTH1;RANBP2;STARD13;STAT3;ELL2;SYT17;DNAJA1;MYO1E;KLF6;CDK6;P4HA1;VAPA;GLB1;AAK1;CTNNB1;TAB2;INTS6;PIK3AP1;HSPA1B	5.459014828365208e-12	0	0	ChEA_2022	pooled_ASD_up	FOXA1	11.262885726014897
3	ENL 26711339 ChIP-Seq SEM Human Blood Leukemia	5.73860235848942e-14	4.823430114787306	147.06144313972973	RB1;NUFIP2;UBE2D3;PDE3B;DDX60L;PDS5B;ZC3HAV1;SNX30;HIF1A;HSPD1;DOCK11;HERC4;SDCBP;HSPH1;CHSY1;GPBP1;UBQLN1;NCK2;SHOC2;MPZL1;CYTH1;SRGN;PTPN1;ELOVL5;PTGES3;ARID5B;RUNX1;CDK6;FMNL2;P4HA1;TAOK3;WNK1;REL;AAK1;ADAM9;CTNNB1;TOP1;BCAT1;PIK3AP1;ZCCHC2;CDC42SE2;GAS7	1.3983061080185886e-11	0	0	ChEA_2022	pooled_ASD_up	ENL	10.854397745277756
4	NR3C1 27076634 ChIP-Seq BEAS2B Human Lung Inflammation	2.663488173824358e-13	3.7094356261022927	107.4028863574285	ITGB1;TNFAIP8;FAM13A;RBPJ;PPP1CB;RGS1;PAPOLA;PHACTR2;RALGPS2;CAST;SRGN;AGTPBP1;CERS6;MBNL2;ACSL1;RALGAPA2;HLA-B;FNDC3B;ARID5B;MITF;RUNX1;ADAM9;FAM20C;TXNIP;TOP1;BCAT1;TLR5;SKAP2;GAS7;HDAC4;RBM47;CEBPD;NEDD9;ASAP1;SNX30;HIF1A;PGS1;HSPH1;SEC14L1;CHSY1;GNA12;UBQLN1;DYM;MPZL1;CYTH1;PTPN1;STARD13;POU2F2;ELL2;MYO1E;KLF6;CDK6;FMNL2;VAPA;WNK1;CTNNB1;TAB2;INTS6;PIK3AP1;CDC42SE2	4.867524637664014e-11	0	0	ChEA_2022	pooled_ASD_up	NR3C1	10.312691841559456
5	AR 27270436 ChIP-Seq VCaP Human Prostate Carcinoma	1.3005614457583439e-11	3.2878117457763474	82.41110550991239	RB1;TNFAIP8;UBE2D3;FAM13A;CLTC;RBPJ;DUSP16;CDC73;CNDP2;DOCK11;GPBP1;PAPOLA;B2M;CAST;MBNL2;ACSL1;ELOVL5;ARID5A;FNDC3B;ARID5B;MITF;ANO6;PARP9;RUNX1;SOAT1;RUFY3;TXNIP;SKAP2;HDAC4;RBM47;STXBP3;NUFIP2;CEBPD;NEDD9;ZC3HAV1;HSPD1;PGS1;SDCBP;STX6;UBQLN1;MGAT1;MPZL1;CYTH1;SNCA;RANBP2;STARD13;KDM4C;STAT3;POU2F2;ELL2;SYT17;VMP1;KLF6;CDK6;P4HA1;TAOK3;WNK1;REL;CTNNB1;TAB2;INTS6;PIK3AP1	1.9014208336986984e-09	0	0	ChEA_2022	pooled_ASD_up	AR	8.720921751874034
6	LEF1 29337183 ChIP-Seq mESC Mouse Stem	2.8152382672387373e-11	3.6138789577921244	87.79336776478273	RB1;SCARB2;HDAC4;FCGBP;TNFAIP8;RBM47;NEDD9;ASAP1;ZC3HAV1;AGAP3;HIF1A;DCAF6;PPP1CB;GNA13;SEC14L1;CHSY1;NCK2;DYM;PHACTR2;SHOC2;GPR155;CYTH1;RALGPS2;PTPN1;CERS6;MBNL2;ELOVL5;PTGES3;RALGAPA2;ARID5A;ARID5B;MITF;MOB3B;RUNX1;SYT17;MYO1E;KLF6;FMNL2;P4HA1;REL;AAK1;TXNIP;CTNNB1;TOP1;TLR5;HSPA1B;HSPA1A;GAS7	3.429898622252528e-09	0	0	ChEA_2022	pooled_ASD_up	LEF1	8.464718716239146
7	Nerf2 26677805 Chip-Seq MACROPHAGESS Mouse	5.168968268507962e-11	4.903167185877466	116.13525549997942	HDAC4;TNFAIP8;RBM47;CLTC;HIF1A;SEC14L1;CHSY1;SPP1;NCK2;PTPN1;SLC11A1;PTGES3;RALGAPA2;ARID5A;ARID5B;MITF;TNFRSF1B;RUNX1;KLF6;RAB31;FMNL2;SOAT1;NUMB;CTNNB1;PPARG;INTS6;ATP13A3;TLR5;PIK3AP1;ZCCHC2	5.397879720399029e-09	0	0	ChEA_2022	pooled_ASD_up	NERF2	8.267776796946782
8	SMRT 22465074 ChIP-Seq MACROPHAGES Mouse	7.415415147082868e-11	4.028302760793033	93.95965860516266	SCARB2;TNFAIP8;CEBPD;UBE2D3;CLTC;LY96;PPP1CB;PGS1;GNA13;RGS1;GPBP1;STX6;PGK1;SHOC2;CYTH1;CAST;SRGN;RANBP2;AGTPBP1;SLC11A1;ARID5A;POU2F2;DNAJA1;CDK6;SOAT1;P4HA1;VAPA;KLHL6;GLB1;REL;AAK1;FAM20C;TXNIP;TAB2;INTS6;ATP13A3;TLR5;GAS7	6.775835590646971e-09	0	0	ChEA_2022	pooled_ASD_up	SMRT	8.16903714030147
9	PPARG 20887899 ChIP-Seq 3T3-L1 Mouse	9.38011731209549e-11	3.338841488101486	77.09332827754801	SCARB2;TNFAIP8;FAM13A;PDE3B;SNAP23;RBPJ;PPP1CB;PAPOLA;NCK2;JAK3;SRGN;MBNL2;ACSL1;ELOVL5;RALGAPA2;FNDC3B;ARID5B;ANO6;TNFRSF1B;PARP9;RUNX1;RAB31;FAM20C;HCLS1;PPARG;TOP1;C1QB;HDAC4;RBM47;NUFIP2;NEDD9;ASAP1;SNX30;HIF1A;HSPD1;RAB20;HSPH1;STX6;SPP1;UBQLN1;SHOC2;MGAT1;RANBP2;PTPN1;STARD13;KLF6;FMNL2;TAOK3;CTNNB1;ATP13A3;PIK3AP1;ZCCHC2	7.618739727935337e-09	0	0	ChEA_2022	pooled_ASD_up	PPARG	8.118116862580317
10	MITF 21258399 ChIP-Seq MELANOMA Human	1.6756395450419903e-10	2.9473481514084505	66.34379305821356	SCARB2;UBE2D3;FAM13A;CLTC;RBPJ;DUSP16;CNDP2;GPBP1;PAPOLA;PDE8A;CAST;AGTPBP1;MBNL2;ACSL1;RALGAPA2;FNDC3B;MITF;ANO6;ATP11A;TNFRSF1B;RUNX1;PLSCR1;SOAT1;RUFY3;PADI2;FAM20C;TXNIP;TOP1;SKAP2;GAS7;HDAC4;NUFIP2;NEDD9;ASAP1;ZC3HAV1;SNX30;HIF1A;CORO1C;HSPD1;GNA13;SDCBP;SCIN;CHSY1;GNA12;STX6;SPP1;UBQLN1;DYM;MGAT1;MPZL1;CYTH1;SNCA;PTPN1;STARD13;KDM4C;STAT3;MSN;SYT17;MYO1E;FCGR2A;CDK6;FMNL2;VAPA;TAOK3;KLHL6;GLB1;REL;AAK1;ATP13A3;ZCCHC2	1.2248925074256949e-08	0	0	ChEA_2022	pooled_ASD_up	MITF	7.911902021895529
11	FOXA1 27270436 ChIP-Seq VCaP Human Prostate Carcinoma	2.759799730334898e-10	3.1030799850237454	68.30094032861297	SCARB2;UBE2D3;FAM13A;RBPJ;DUSP16;CDC73;CNDP2;PPP1CB;GPBP1;PDE8A;CAST;AGTPBP1;MBNL2;ACSL1;COG5;RALGAPA2;ARID5A;FNDC3B;ARID5B;MITF;ANO6;PIAS2;RUNX1;RUFY3;NUMB;TXNIP;PPARG;TOP1;SKAP2;HDAC4;RBM47;CEBPD;ZC3HAV1;AGAP3;HIF1A;HSPD1;SNX1;SEC14L1;SCIN;UBQLN1;DYM;MGAT1;MPZL1;RANBP2;STARD13;KDM4C;DNAJA1;VMP1;KLF6;WNK1;AAK1;TAB2;INTS6;ATP13A3;PIK3AP1;HSPA1B;CDC42SE2	1.8340123662498277e-08	0	0	ChEA_2022	pooled_ASD_up	FOXA1	7.736597740325782
12	BRD4 27068464 Chip-Seq AML-cells Mouse	1.5545114338547036e-09	3.699855018712701	75.04084623955883	TNFAIP8;NUFIP2;CEBPD;CLTC;LY96;NEDD9;SNX30;DUSP16;CDC73;CORO1C;HSPD1;HERC4;SEC14L1;SPP1;NCK2;JAK3;MPZL1;CYTH1;CAST;SRGN;RANBP2;MBNL2;SLC11A1;ARID5A;RUNX1;KLF6;SOAT1;WNK1;REL;TXNIP;TAB2;PPARG;ATP13A3;TLR5;PIK3AP1;GAS7	9.469565484564902e-08	0	0	ChEA_2022	pooled_ASD_up	BRD4	7.023669948344685
13	SPI1 23547873 ChIP-Seq NB4 Human	1.7151431966235686e-09	3.1162718366077446	62.89811171162587	RB1;TNFAIP8;UBE2D3;SNAP23;CLTC;DDX60L;RBPJ;CNDP2;PPP1CB;DOCK11;RGS1;PAPOLA;B2M;AGTPBP1;CERS6;ACSL1;ELOVL5;ARID5A;MITF;ANO6;TNFRSF1B;RUNX1;PLSCR1;PADI2;TXNIP;HCLS1;C1QB;C1QA;SNX30;CORO1C;HSPD1;PGS1;RAB20;HSPH1;SEC14L1;SPP1;PGK1;UBQLN1;SHOC2;MGAT1;RANBP2;PTPN1;KDM4C;DNAJA1;FCGR2A;WNK1;INTS6;PIK3AP1;C1QC	9.644382128706375e-08	0	0	ChEA_2022	pooled_ASD_up	SPI1	7.01572559038285
14	SALL4 18804426 ChIP-ChIP XEN Mouse	2.1077361033890826e-09	5.184392995651663	103.57199599939335	STARD13;ELOVL5;PDE3B;CLTC;STAT3;FNDC3B;ARID5B;SNX30;TNFRSF1B;GNA13;PLSCR1;KLF6;SEC14L1;SOAT1;P4HA1;WNK1;RUFY3;AAK1;PGK1;NCK2;SHOC2;TOP1;PDE8A	1.1005393511267282e-07	0	0	ChEA_2022	pooled_ASD_up	SALL4	6.9583944241041324
15	CEBPD 21427703 ChIP-Seq 3T3-L1 Mouse	4.586012563291234e-09	3.816171833777332	73.27147200043699	RB1;TNFAIP8;UBXN2B;FAM13A;NEDD9;ASAP1;HIF1A;PPP1CB;PGS1;HSPH1;SCIN;SPP1;SHOC2;GPR155;CAST;PTPN1;STARD13;MBNL2;STAT3;FNDC3B;RUNX1;PLSCR1;KLF6;FMNL2;AAK1;FAM20C;TXNIP;PPARG;TOP1;BCAT1;ZCCHC2;GAS7	2.2349167891772616e-07	0	0	ChEA_2022	pooled_ASD_up	CEBPD	6.650738641961079
16	TP53 23651856 ChIP-Seq MEFs Mouse	5.553011713348486e-09	3.0766533066132267	58.48387320343003	RB1;SCARB2;ITGB1;HDAC4;TNFAIP8;RBM47;UBE2D3;SNAP23;CLTC;NEDD9;ASAP1;SNX30;CNDP2;CORO1C;PGS1;GNA13;SDCBP;SEC14L1;CHST15;PGK1;NCK2;DYM;GPR155;PDE8A;MPZL1;PTPN1;STARD13;MBNL2;ELOVL5;RALGAPA2;STAT3;FNDC3B;ARID5B;MSN;ANO6;RUNX1;KLF6;RAB31;P4HA1;TAOK3;FAM20C;TXNIP;TLR5;HSPA1B;HSPA1A;CDC42SE2	2.5370322265360894e-07	0	0	ChEA_2022	pooled_ASD_up	TP53	6.595674016137393
17	SOX2 20726797 ChIP-Seq SW620 Human	6.137060619364109e-09	3.3348665790526257	63.058725140219494	SCARB2;HDAC4;TNFAIP8;CEBPD;UBE2D3;NEDD9;ZC3HAV1;CNDP2;HSPD1;DOCK11;SDCBP;SNX1;PAPOLA;PHACTR2;RALGPS2;STARD13;AGTPBP1;MBNL2;ACSL1;ELOVL5;STAT3;FNDC3B;ARID5B;TNFRSF1B;PARP9;ELL2;RUNX1;PLSCR1;RAB31;FMNL2;SOAT1;AAK1;PADI2;PPARG;PIK3AP1;HSPA1B;ZCCHC2;HSPA1A;CDC42SE2	2.623578601953875e-07	0	0	ChEA_2022	pooled_ASD_up	SOX2	6.5811059198843695
18	NCOR 22465074 ChIP-Seq MACROPHAGES Mouse	6.460248267465082e-09	3.5460692216033474	66.8703481746209	TNFAIP8;NUFIP2;CLTC;LY96;ZC3HAV1;HIF1A;CNDP2;SDCBP;SEC14L1;RGS1;STX6;SPP1;B2M;CYTH1;RALGPS2;CAST;RANBP2;AGTPBP1;MBNL2;SLC11A1;STAT3;ARID5A;ARID5B;MSN;RUNX1;REL;CTNNB1;TAB2;PPARG;INTS6;ATP13A3;TLR5;ZCCHC2;CDC42SE2;GAS7	2.623578601953875e-07	0	0	ChEA_2022	pooled_ASD_up	NCOR	6.5811059198843695
19	CTNNB1 20460455 ChIP-Seq HCT116 Human	1.1581238945228144e-08	4.535714285714286	82.88509576126242	HDAC4;STARD13;MBNL2;FAM13A;PDE3B;CLTC;STAT3;NEDD9;TNFRSF1B;DUSP16;CDC73;RUNX1;CORO1C;MYO1E;RAB31;RAB20;CDK6;KLHL6;ADAM9;DYM;SHOC2;PPARG;GAS7;C1QC	4.455729299453565e-07	0	0	ChEA_2022	pooled_ASD_up	CTNNB1	6.351081201883854
20	LXR 22158963 ChIP-Seq LIVER Mouse	1.53661600764722e-08	3.4750982669287116	62.52083397681163	SCARB2;HDAC4;RBM47;NEDD9;ASAP1;DUSP16;GNA13;RAB20;SEC14L1;GNA12;PDE8A;CYTH1;RALGPS2;PTPN1;STARD13;ACSL1;ELOVL5;RALGAPA2;STAT3;FNDC3B;ARID5B;ANO6;TNFRSF1B;PARP9;KLF6;RUFY3;FAM20C;TXNIP;PPARG;ATP13A3;TLR5;PIK3AP1;ZCCHC2;GAS7	5.616331507950589e-07	0	0	ChEA_2022	pooled_ASD_up	LXR	6.250547265581859
21	SMARCA4 23332759 ChIP-Seq OLIGODENDROCYTES Mouse	1.6695009451547128e-08	3.1591463685167933	56.57448598608335	STXBP3;FAM13A;ASAP1;SNX30;RBPJ;HIF1A;DUSP16;CORO1C;SNX1;SCIN;CHSY1;GNA12;STX6;NCK2;DYM;PHACTR2;MPZL1;SNCA;STARD13;KDM4C;MBNL2;ACSL1;ELOVL5;PTGES3;STAT3;MITF;ANO6;PIAS2;RUNX1;MYO1E;KLF6;SOAT1;WNK1;NUMB;TAB2;BCAT1;PIK3AP1;ZCCHC2;CDC42SE2;GAS7	5.811453290038548e-07	0	0	ChEA_2022	pooled_ASD_up	SMARCA4	6.235715248518427
22	HSF1 23293686 ChIP-Seq STHDH STRIATAL Mouse	1.7610828595906802e-08	4.98274329728929	88.96564516996114	ELOVL5;PTGES3;UBE2D3;ARID5B;ZC3HAV1;HSPD1;PGS1;DNAJA1;HERC4;RAB31;SEC14L1;P4HA1;TAOK3;PAPOLA;NUMB;UBQLN1;TXNIP;HSPA1B;ZCCHC2;MPZL1;HSPA1A	5.851598047094488e-07	0	0	ChEA_2022	pooled_ASD_up	HSF1	6.2327255137026185
23	RUNX1 21571218 ChIP-Seq MEGAKARYOCYTES Human	2.5902054312628277e-08	2.6240341752327954	45.83910489168657	RB1;SCARB2;PDE3B;CLTC;RBPJ;DCAF6;CNDP2;PPP1CB;HERC4;RGS1;GPBP1;NCK2;PHACTR2;PDE8A;MBNL2;ELOVL5;SLC11A1;RALGAPA2;ARID5A;FNDC3B;MITF;ANO6;PIAS2;RUNX1;RAB31;FAM20C;TOP1;BCAT1;GAS7;C1QB;HDAC4;STXBP3;NUFIP2;CEBPD;NEDD9;ASAP1;PDS5B;ZC3HAV1;SNX30;CORO1C;PGS1;HSPH1;SEC14L1;GNA12;UBQLN1;DYM;MGAT1;RANBP2;PTPN1;KDM4C;STAT3;MSN;ELL2;KLF6;VAPA;TAOK3;WNK1;AAK1;CTNNB1;PIK3AP1;ZCCHC2	8.232348566317944e-07	0	0	ChEA_2022	pooled_ASD_up	RUNX1	6.084476249370064
24	CREM 20920259 ChIP-Seq GC1-SPG Mouse	3.701535112493446e-08	2.5510240793565133	43.65295342090446	RB1;ITGB1;UBE2D3;PDE3B;CLTC;RBPJ;DUSP16;CDC73;DCAF6;CNDP2;PPP1CB;HERC4;PPME1;GPBP1;PAPOLA;NCK2;PDE8A;RALGPS2;AGTPBP1;ACSL1;ELOVL5;FNDC3B;ATP11A;PIAS2;SOAT1;RUFY3;PPARG;TOP1;SKAP2;NUFIP2;CEBPD;PDS5B;ZC3HAV1;AGAP3;HIF1A;CORO1C;GNA13;SDCBP;HSPH1;SEC14L1;CHSY1;GNA12;STX6;UBQLN1;MGAT1;MPZL1;CYTH1;RANBP2;PTPN1;KDM4C;PTGES3;STAT3;ELL2;SYT17;DNAJA1;KLF6;P4HA1;VAPA;WNK1;REL;CTNNB1;INTS6;ATP13A3;ZCCHC2;CDC42SE2	1.1274259030136288e-06	0	0	ChEA_2022	pooled_ASD_up	CREM	5.947911991330048
25	DMRT1 23473982 ChIP-Seq TESTES Mouse	6.913926336054514e-08	3.245888916855441	53.515434918762836	RB1;HDAC4;UBE2D3;CLTC;LY96;PDS5B;RBPJ;HIF1A;DCAF6;CORO1C;SEC14L1;GPBP1;PAPOLA;MGAT1;JAK3;PTPN1;STARD13;AGTPBP1;STAT3;ARID5B;ANO6;ATP11A;PIAS2;RUNX1;MYO1E;KLF6;SOAT1;VAPA;NUMB;ADAM9;CTNNB1;TOP1;ZCCHC2;CDC42SE2	1.945071295772211e-06	0	0	ChEA_2022	pooled_ASD_up	DMRT1	5.711064475164508
26	FOXM1 26456572 ChIP-Seq MCF-7 Human	6.918174239408685e-08	3.302275189599133	54.4430551752802	ITGB1;RBM47;FAM13A;PDE3B;NEDD9;ASAP1;DDX60L;CNDP2;PGS1;HERC4;SEC14L1;RGS1;CHST15;PDE8A;MPZL1;RALGPS2;CAST;PTPN1;STARD13;ELOVL5;RALGAPA2;FNDC3B;ARID5B;MITF;ELL2;RUNX1;KLF6;CDK6;TAOK3;REL;FAM20C;PPARG;TOP1	1.945071295772211e-06	0	0	ChEA_2022	pooled_ASD_up	FOXM1	5.711064475164508
27	SOX9 24532713 ChIP-Seq HFSC Mouse	7.516884284645303e-08	3.6477153819323336	59.83540510853064	SCARB2;HDAC4;FAM13A;NEDD9;ASAP1;AGAP3;HIF1A;DCAF6;PGS1;SEC14L1;GPBP1;STX6;CYTH1;RANBP2;KDM4C;MBNL2;PTGES3;ARID5B;MITF;RUNX1;SYT17;MYO1E;KLF6;RAB31;FMNL2;TXNIP;CTNNB1;HSPA1A	2.0351268192873023e-06	0	0	ChEA_2022	pooled_ASD_up	SOX9	5.6914085224581346
28	PU 27001747 Chip-Seq BMDM Mouse	1.680493728272227e-07	3.2220327984249715	50.26051544671758	HDAC4;NUFIP2;CLTC;LY96;HIF1A;CDC73;DCAF6;GNA13;RGS1;STX6;NCK2;PHACTR2;MGAT1;CYTH1;SRGN;RANBP2;AGTPBP1;MBNL2;SLC11A1;PTGES3;STAT3;ARID5A;ARID5B;ANO6;SOAT1;P4HA1;KLHL6;REL;TAB2;ATP13A3;ZCCHC2;GAS7	4.387288983453564e-06	0	0	ChEA_2022	pooled_ASD_up	PU	5.357803758395195
29	IRF8 27001747 Chip-Seq BMDM Mouse	1.9329921659932828e-07	3.259583207006424	50.38998318751343	RB1;C1QB;C1QA;RBM47;CEBPD;CLTC;LY96;SNX30;RBPJ;HIF1A;PGS1;RAB20;SPP1;MGAT1;GPR155;PDE8A;CYTH1;CAST;PTPN1;SLC11A1;STAT3;TNFRSF1B;KLF6;SOAT1;REL;TAB2;ATP13A3;PIK3AP1;SKAP2;CDC42SE2;GAS7	4.872473356348585e-06	0	0	ChEA_2022	pooled_ASD_up	IRF8	5.312250527012275
30	STAT6 20620947 ChIP-Seq CD4 POS T Human	2.319788727945823e-07	6.282628676470588	95.97732796991704	HDAC4;TNFAIP8;PDE3B;STAT3;ARID5A;ATP11A;RUNX1;SNX1;SEC14L1;CHSY1;KLHL6;GLB1;NCK2;MGAT1	5.652551867094656e-06	0	0	ChEA_2022	pooled_ASD_up	STAT6	5.2477554439335705
31	TCF4 23295773 ChIP-Seq U87 Human	2.580810436188606e-07	2.59355929199058	39.34427417474398	TNFAIP8;FAM13A;PDE3B;SNAP23;DDX60L;RBPJ;DUSP16;CDC73;CNDP2;HERC4;PPME1;RGS1;GPBP1;NCK2;RALGPS2;AGTPBP1;MBNL2;ACSL1;ARID5B;MITF;RAB31;HCLS1;TOP1;BCAT1;TLR5;SKAP2;C1QB;HDAC4;RBM47;NEDD9;AGAP3;SNX30;HIF1A;GNA13;SNX1;SEC14L1;DYM;GPR155;STARD13;KDM4C;MSN;MYO1E;CDK6;FMNL2;VAPA;TAOK3;WNK1;INTS6;ZCCHC2	6.085717512431842e-06	0	0	ChEA_2022	pooled_ASD_up	TCF4	5.215688210643537
32	NUCKS1 24931609 ChIP-Seq HEPATOCYTES Mouse	2.871685290981539e-07	4.767292490118577	71.81066395268145	RB1;ITGB1;KDM4C;CEBPD;UBE2D3;PDE3B;CLTC;STAT3;MITF;ASAP1;HIF1A;HSPD1;SNX1;CDK6;REL;CTNNB1;B2M;JAK3	6.308762339161746e-06	0	0	ChEA_2022	pooled_ASD_up	NUCKS1	5.200055832830936
33	TCF21 26020271 ChIP-Seq HCASMC Human CoronaryArtery	2.90536253129565e-07	3.563755739478841	53.64000305672189	UBE2D3;SNAP23;CLTC;LY96;ASAP1;RBPJ;HIF1A;CNDP2;CHSY1;GPBP1;PAPOLA;UBQLN1;MGAT1;PDE8A;CYTH1;CAST;MBNL2;FNDC3B;MSN;PARP9;RUNX1;KLF6;VAPA;RUFY3;FAM20C;GAS7	6.308762339161746e-06	0	0	ChEA_2022	pooled_ASD_up	TCF21	5.200055832830936
34	MYB 21317192 ChIP-Seq ERMYB Mouse	2.9343080647263937e-07	4.1688384562628595	62.706100486411735	SRGN;RANBP2;HDAC4;PTPN1;TNFAIP8;ACSL1;ELOVL5;FNDC3B;NEDD9;MITF;TNFRSF1B;DUSP16;RUNX1;DOCK11;SDCBP;PLSCR1;KLF6;HSPH1;CDK6;SEC14L1;FAM20C	6.308762339161746e-06	0	0	ChEA_2022	pooled_ASD_up	MYB	5.200055832830936
35	CEBPB 21427703 ChIP-Seq 3T3-L1 Mouse	3.030252100070215e-07	3.186834733893557	47.83263606620523	RB1;HDAC4;UBE2D3;NEDD9;HIF1A;DUSP16;RAB20;HSPH1;STX6;SPP1;SHOC2;MGAT1;CAST;AGTPBP1;MBNL2;RALGAPA2;FNDC3B;ARID5B;MSN;ATP11A;TNFRSF1B;RAB31;FMNL2;SOAT1;WNK1;AAK1;ADAM9;TXNIP;PPARG;TOP1;ZCCHC2	6.328897957575221e-06	0	0	ChEA_2022	pooled_ASD_up	CEBPB	5.198671906508936
36	STAT3 20064451 ChIP-Seq CD4+T Mouse	3.3674358273902074e-07	3.9836898599269186	59.37269089760887	ITGB1;HDAC4;PTPN1;TNFAIP8;NUFIP2;CLTC;STAT3;ARID5A;ZC3HAV1;SEC14L1;WNK1;RGS1;KLHL6;REL;NUMB;TXNIP;HCLS1;CTNNB1;ATP13A3;PDE8A;SKAP2;CDC42SE2	6.837765527284005e-06	0	0	ChEA_2022	pooled_ASD_up	STAT3	5.1650857956062
37	STAT5A 24692510 ChIP-Seq Epithelium Mouse Mammary	3.7006856650540155e-07	2.9136907182949647	43.15052860151226	ITGB1;C1QA;FCGBP;RBM47;STXBP3;CEBPD;SNAP23;CLTC;LY96;PDS5B;RBPJ;HIF1A;CNDP2;AMOT;SPP1;PAPOLA;UBQLN1;MGAT1;GPR155;CYTH1;CAST;MBNL2;ELOVL5;STAT3;ARID5A;ARID5B;MITF;MOB3B;RUNX1;PLSCR1;KLF6;RUFY3;NUMB;PPARG;INTS6;GAS7	7.31135465176888e-06	0	0	ChEA_2022	pooled_ASD_up	STAT5A	5.136002149268838
38	RUNX2 24655370 ChIP-Seq MC3T3E1 Mouse Bone	3.873433546858615e-07	2.4008653994745788	35.446267076358225	SCARB2;ITGB1;UBXN2B;UBE2D3;SNAP23;CLTC;RBPJ;PPP1CB;PAPOLA;B2M;PDE8A;CERS6;ACSL1;COG5;RALGAPA2;FNDC3B;MITF;ATP11A;TNFRSF1B;MOB3B;RUFY3;ADAM9;FAM20C;TXNIP;TOP1;BCAT1;SKAP2;STXBP3;NUFIP2;PDS5B;ZC3HAV1;AGAP3;SNX30;CORO1C;PGS1;GNA13;SDCBP;SNX1;HSPH1;SEC14L1;CHSY1;CHST15;SPP1;UBQLN1;SHOC2;GPR155;CYTH1;PTPN1;STARD13;KDM4C;STAT3;DNAJA1;MYO1E;KLF6;CDK6;FMNL2;TAOK3;WNK1;AAK1;CDC42SE2	7.4512629546148614e-06	0	0	ChEA_2022	pooled_ASD_up	RUNX2	5.127770110106219
39	SMAD4 21799915 ChIP-Seq A2780 Human	4.1489462283141865e-07	2.824087432060659	41.500646181274675	ITGB1;UBXN2B;NUFIP2;ASAP1;PDS5B;ZC3HAV1;RBPJ;HIF1A;DUSP16;CDC73;DCAF6;AMOT;PPP1CB;DOCK11;SCIN;RGS1;GPBP1;NCK2;DYM;GPR155;CYTH1;RALGPS2;PTPN1;STARD13;ELOVL5;ARID5B;MITF;ANO6;ELL2;KLF6;CDK6;SOAT1;RUFY3;ATP13A3;TOP1;BCAT1;TLR5;SKAP2	7.776614597173514e-06	0	0	ChEA_2022	pooled_ASD_up	SMAD4	5.109209423800225
40	STAT1 19122651 ChIP-Seq HeLaS3 Human CervicalCancer	4.310255262981856e-07	2.507537688442211	36.75322694924848	RB1;UBE2D3;FAM13A;CLTC;DDX60L;CDC73;CNDP2;HERC4;PAPOLA;B2M;CAST;AGTPBP1;ACSL1;FNDC3B;ARID5B;MITF;ANO6;MOB3B;RUNX1;PLSCR1;SOAT1;NUMB;TXNIP;PPARG;TOP1;SKAP2;HDAC4;RBM47;NUFIP2;CEBPD;LY96;ZC3HAV1;TYMP;CORO1C;HSPD1;SNX1;RAB20;CHSY1;PGK1;UBQLN1;SHOC2;MGAT1;RANBP2;KDM4C;PTGES3;STAT3;MSN;ELL2;GLB1;INTS6;HSPA1B	7.87699149309934e-06	0	0	ChEA_2022	pooled_ASD_up	STAT1	5.103639623554678
