cluster	n_donors	mean_prop_ASD	mean_prop_Control	effect_ASD_minus_Control	wilcox_p	wilcox_fdr	core_microglia_score_z	risk_lipid_phago_score_z	n_core_microglia_markers_in_top50	n_risk_lipid_phago_markers_in_top50	flag_SPP1_top50	flag_GAS6_top50	flag_APOE_top50	flag_P2RY12_top50	flag_CX3CR1_top50	flag_TMEm119_top50	top50_preview	n_signature_genes	top_marker_preview	abundance_effect_pos	abundance_effect_pos_z	abundance_p_support	abundance_p_support_z	core_microglia_score_z_scaled	risk_lipid_phago_score_z_scaled	marker_flag_sum	marker_flag_sum_z	heuristic_priority_score	heuristic_rank
2	54	0.130971835279455	0.0829545006973854	0.04801733458207	0.0993474751492801	0.343342392007267	2.13090488456314	0.696684819452817	3	1	1	0	0	1	1	0	SRGAP2B, ARHGAP24, SRGAP2, APBB1IP, HS3ST4, MAML3, PLXDC2, SRGAP2C, BLNK, DOCK8, CHST11, TLR2	50	SRGAP2B, ARHGAP24, SRGAP2, APBB1IP, HS3ST4, MAML3, PLXDC2, SRGAP2C, BLNK, DOCK8, CHST11, TLR2	0.04801733458207	2.91691898441457	1.00284316572245	3.62598429241315	2.46746706218486	1.06707145403236	4	1.77987070598985	9.18643382706379	1
