Rank	Term	P_value	Z_score	Combined_score	Overlapping_genes	Adjusted_p_value	Old_p_value	Old_adjusted_p_value	Library
118	cisplatin DB00515 human GSE47856 sample 3159	0.13796508959430442	2.3921584544200014	4.738278862001149	CHST11;DLEU2;ST6GALNAC3	0.7576387970941463	0	0	Drug_Perturbations_from_GEO_down
119	ANGIOTENSIN II 172198 mouse GSE17901 sample 3679	0.1437254257212387	2.345380726824026	4.549688129061741	P2RY12;FGD4;SCIN	0.7757514011338952	0	0	Drug_Perturbations_from_GEO_down
120	HYPOCHLOROUS ACID 24341 human GSE11630 sample 3198	0.14420695401977718	2.03125	3.933527468140123	CEBPB;RAP1A;HNRNPC;RIN2	0.7757514011338952	0	0	Drug_Perturbations_from_GEO_down
121	resveratrol DB02709 mouse GSE7111 sample 3496	0.14488711910607016	2.33624107850912	4.513151283304772	CEBPB;RHOQ;PICALM	0.7757514011338952	0	0	Drug_Perturbations_from_GEO_down
122	resveratrol DB02709 human GSE41168 sample 3494	0.1460519613245914	2.327171465813485	4.476995759418193	SH3RF3;PDK4;CPVL	0.7757514011338952	0	0	Drug_Perturbations_from_GEO_down
123	ubiquinol 9962735 mouse GSE15129 sample 3457	0.14956512443706552	2.3003748828491095	4.370766028065756	CEBPB;PDK4;PICALM	0.781200756255847	0	0	Drug_Perturbations_from_GEO_down
124	laminin 44342165 human GSE24716 sample 3502	0.15074230547486248	2.2915775141023147	4.336085129769123	GAB2;SOCS6;RIN2	0.781200756255847	0	0	Drug_Perturbations_from_GEO_down
125	Cadmium dichloride 24947 rat GSE31503 sample 3281	0.15192250713182467	2.2828462909851948	4.3017606451913055	CEBPB;MAML3;ST6GALNAC3	0.781200756255847	0	0	Drug_Perturbations_from_GEO_down
126	estradiol 5757 human GSE24592 sample 3347	0.15192250713182467	2.2828462909851948	4.3017606451913055	BLNK;SRGAP2;RIN2	0.781200756255847	0	0	Drug_Perturbations_from_GEO_down
127	deltamethrin 40585 rat GSE7955 sample 3421	0.15310570377236507	2.274180470288428	4.26778784074879	WSB1;BNC2;SLC9A9	0.781200756255847	0	0	Drug_Perturbations_from_GEO_down
128	cetuximab DB00002 human GSE61495 sample 3135	0.15667300771801082	2.2485681557846506	4.167933339263407	MKLN1;CDK6;IL13RA1	0.787685619812257	0	0	Drug_Perturbations_from_GEO_down
129	resveratrol DB02709 mouse GSE62194 sample 3467	0.15720388730560136	1.9611513687600644	3.628545150853218	P2RY12;CX3CR1;GPR34;PDK4	0.787685619812257	0	0	Drug_Perturbations_from_GEO_down
130	lipopolysaccharide 11970143 human GSE40885 sample 2475	0.15906571629402552	2.2318071558520316	4.103038753963262	RNF13;CPVL;PLXDC2	0.787685619812257	0	0	Drug_Perturbations_from_GEO_down
131	Calcitonin 16132288 mouse GSE60761 sample 3447	0.16194988477429426	1.9372513922036596	3.5267048355319477	LYN;WSB1;IFNGR1;C1QC	0.787685619812257	0	0	Drug_Perturbations_from_GEO_down
132	SODIUM PYRUVATE 23662274 mouse GSE5497 sample 3565	0.16194988477429426	1.9372513922036596	3.5267048355319477	MEF2A;WSB1;RAP1A;BLNK	0.787685619812257	0	0	Drug_Perturbations_from_GEO_down
133	formaldehyde 712 rat GSE7002 sample 3545	0.16752836925179598	2.175036027047999	3.885924963141723	SAMSN1;TLR2;C1QC	0.787685619812257	0	0	Drug_Perturbations_from_GEO_down
134	estradiol 5757 mouse GSE2889 sample 3608	0.169652145408856	1.900175644028103	3.370921362722003	MBNL1;TCF12;RANBP9;PICALM	0.787685619812257	0	0	Drug_Perturbations_from_GEO_down
135	SODIUM ARSENITE 443495 mouse GSE11056 sample 3356	0.17119568193221832	2.1515683263873657	3.797406296175161	P2RY12;OLR1;TLR2	0.787685619812257	0	0	Drug_Perturbations_from_GEO_down
136	metformin DB00331 mouse GSE35961 sample 3308	0.1724233284901999	2.1438563258169103	3.7684762532151526	CEBPB;PDK4;C1QC	0.787685619812257	0	0	Drug_Perturbations_from_GEO_down
137	genistein 5280961 mouse GSE2889 sample 3604	0.17551346574045298	1.873267898383372	3.259560158163146	RAP1A;ANKRD44;TCF12;PELI1	0.787685619812257	0	0	Drug_Perturbations_from_GEO_down
138	Fasudil 3547 mouse GSE25829 sample 3274	0.17582610935219103	1.7286072323666308	3.0047684402264467	PHC2;CEBPB;KCNK13;PDK4;TGFBR1	0.787685619812257	0	0	Drug_Perturbations_from_GEO_down
139	HYPOCHLOROUS ACID 24341 human GSE11630 sample 3202	0.1761215417915331	2.121043904549059	3.683364425862904	CEBPB;RAP1A;FAM13A	0.787685619812257	0	0	Drug_Perturbations_from_GEO_down
140	estradiol DB00783 human GSE26834 sample 2733	0.17735928683104854	2.1135457451776287	3.6555416621437837	RBM47;ST8SIA4;BLNK	0.787685619812257	0	0	Drug_Perturbations_from_GEO_down
141	FGFR-specific PD173074 inhibitor 1401 human GSE52452 sample 3244	0.17735928683104854	2.1135457451776287	3.6555416621437837	DOCK8;MGAT4A;PAG1	0.787685619812257	0	0	Drug_Perturbations_from_GEO_down
142	2,3,7,8-tetrachlorodibenzo-p-dioxin 10852289 human GSE24193 sample 3189	0.17859949365839806	2.1060996563573884	3.6279871614227193	WSB1;FAM13A;SAMSN1	0.787685619812257	0	0	Drug_Perturbations_from_GEO_down
143	isotretinoin DB00982 human GSE10432 sample 2772	0.17984213717759093	2.098705097563586	3.600697607197466	FAM13A;PDK4;PLA2G4A	0.787685619812257	0	0	Drug_Perturbations_from_GEO_down
144	vancomycin DB14969 mouse GSE7793 sample 3395	0.17984213717759093	2.098705097563586	3.600697607197466	DOCK4;GPR34;TBC1D12	0.787685619812257	0	0	Drug_Perturbations_from_GEO_down
145	nitric oxide 145068 human GSE13887 sample 3181	0.18045123212780972	1.8514079147640792	3.1701559967063786	CEBPB;PTPRC;HCLS1;ARHGAP15	0.787685619812257	0	0	Drug_Perturbations_from_GEO_down
146	TRICHLOROETHYLENE 6575 mouse GSE24278 sample 3323	0.18108719236495438	2.091361535726982	3.5736697337275807	APBB1IP;ARHGAP15;TM6SF1	0.787685619812257	0	0	Drug_Perturbations_from_GEO_down
147	HYPOCHLOROUS ACID 24341 mouse GSE15457 sample 3382	0.18108719236495438	2.091361535726982	3.5736697337275807	PRKCH;BLNK;RHOQ	0.787685619812257	0	0	Drug_Perturbations_from_GEO_down
148	Retinoic acid 444795 mouse GSE1437 sample 3084	0.18172475649197342	2.633986928104575	4.49163798449718	CALCR;HCLS1	0.787685619812257	0	0	Drug_Perturbations_from_GEO_down
149	ethanol 702 rat GSE55243 sample 3107	0.18233463421580023	2.08406844510575	3.5469003257231084	IFNGR1;PDK4;PTPRJ	0.787685619812257	0	0	Drug_Perturbations_from_GEO_down
150	morphine DB00295 human GSE7762 sample 3288	0.18233463421580023	2.08406844510575	3.5469003257231084	P2RY12;PRKCH;FBXO11	0.787685619812257	0	0	Drug_Perturbations_from_GEO_down
151	doxorubicin DB00997 human GSE24460 sample 2533	0.1848365781724373	2.069631610428908	3.4941242895156175	RBM47;CALCR;IL13RA1	0.7883204862154365	0	0	Drug_Perturbations_from_GEO_down
152	methylphenidate DB00422 human GSE52889 sample 3307	0.18609103047749584	2.0624868504102674	3.4681114734691603	CEBPB;GPR34;DLEU2	0.7883204862154365	0	0	Drug_Perturbations_from_GEO_down
153	zinc sulfate NA rat GSE11091 sample 2840	0.18643830448689167	1.8258258258258258	3.066757297939973	FGD4;FAM135A;MGAT4A;RIN2	0.7883204862154365	0	0	Drug_Perturbations_from_GEO_down
154	permethrin DB04930 rat GSE7955 sample 3418	0.18734776987218707	2.0553905294426	3.4423447451373814	P2RY12;SLC9A9;FBXO11	0.7883204862154365	0	0	Drug_Perturbations_from_GEO_down
155	soman 7305 rat GSE13428 sample 2638	0.188921090423562	2.566359027687508	4.276647055148966	P2RY12;GPR34	0.7886825065974136	0	0	Drug_Perturbations_from_GEO_down
156	Triiodothyronine-[13C6] hydrochloride (T3 thyronine) 53442265 human GSE29159 sample 3044	0.18986801084752547	2.0413412475268147	3.391537684750659	CDK6;TAB2;HNRNPC	0.7886825065974136	0	0	Drug_Perturbations_from_GEO_down
157	cadmium CID 23973 human GSE20320 sample 2550	0.19113146296985292	2.034387324430914	3.3664915310565995	ZEB2;PRKCH;FOXN3	0.788873808945635	0	0	Drug_Perturbations_from_GEO_down
158	5-Fluorouracil 3385 mouse GSE1559 sample 3635	0.1923971032910007	2.027479915870772	3.3416798199151025	WSB1;ST8SIA4;TAB2	0.78907166413018	0	0	Drug_Perturbations_from_GEO_down
159	cisplatin DB00515 mouse GSE6206 sample 2692	0.19875726828631188	1.9936245252306022	3.2210412428282726	MBNL1;RHOQ;PICALM	0.8084992550643338	0	0	Drug_Perturbations_from_GEO_down
160	VANADIUM PENTOXIDE 14814 human GSE5339 sample 3557	0.19962944569489727	1.7727024070021882	2.8563419202318614	BNC2;TBC1D12;GAB2;ANKS1A	0.8084992550643338	0	0	Drug_Perturbations_from_GEO_down
161	ursodeoxycholic acid 31401 mouse GSE21266 sample 2492	0.20131579409028347	1.9803921568627452	3.1743319487164174	WSB1;B4GALT1;PELI1	0.8102648109969173	0	0	Drug_Perturbations_from_GEO_down
162	PLX4032 DB05238 human GSE54711 sample 2556	0.20388229073455352	1.9673316374347303	3.1284752786168526	USP53;ELMO1;ANKS1A	0.8106656525519352	0	0	Drug_Perturbations_from_GEO_down
163	resveratrol DB02709 human GSE41168 sample 3495	0.2051684676211688	1.9608647783004705	3.1058604773215475	PDK4;CPVL;C1QC	0.8106656525519352	0	0	Drug_Perturbations_from_GEO_down
164	imatinib DB00619 human GSE1922 sample 2457	0.2051684676211688	1.9608647783004705	3.1058604773215475	LYN;CEBPB;SAMSN1	0.8106656525519352	0	0	Drug_Perturbations_from_GEO_down
165	Lapatinib DB01259 human GSE38376 sample 3252	0.20645656473871932	1.9544396408380447	3.083451463439517	CEBPB;SPRED1;CPVL	0.8108112360647886	0	0	Drug_Perturbations_from_GEO_down
166	DAPT 5311272 rat GSE31668 sample 2648	0.2090384235293166	1.9417129262490087	3.039241302481562	FAM13A;OLR1;ARHGAP24	0.8160054123313082	0	0	Drug_Perturbations_from_GEO_down
167	Sodium dichromate 25408 rat GSE31503 sample 3284	0.21682759601145485	1.904493289243338	2.911308865185454	DOCK4;GNAQ;ANKRD44	0.8222372452138463	0	0	Drug_Perturbations_from_GEO_down
168	decitabine DB01262 human GSE29077 sample 2539	0.21682759601145485	1.904493289243338	2.911308865185454	DOCK4;HNRNPC;RIN2	0.8222372452138463	0	0	Drug_Perturbations_from_GEO_down
169	dexamethasone DB01234 human GSE54608 sample 3093	0.21813189985180698	1.8984261383834793	2.890648723721103	PLA2G4A;PLD1;ETV6	0.8222372452138463	0	0	Drug_Perturbations_from_GEO_down
170	letrozole 3902 human GSE5462 sample 3097	0.2194378860314134	1.8923969072164948	2.870172020268605	CEBPB;HNRNPC;IL6ST	0.8222372452138463	0	0	Drug_Perturbations_from_GEO_down
171	2,3-dimethoxy-1,4-naphtoquinone (DMNQ) 3136 human GSE39843 sample 3681	0.2194378860314134	1.8923969072164948	2.870172020268605	MAML2;PDK4;BLNK	0.8222372452138463	0	0	Drug_Perturbations_from_GEO_down
172	PLX4032 DB05238 human GSE50649 sample 2558	0.2194378860314134	1.8923969072164948	2.870172020268605	PHC2;B3GNT5;ANKS1A	0.8222372452138463	0	0	Drug_Perturbations_from_GEO_down
173	Phosgene 6371 mouse GSE2565 sample 3617	0.22074553109061706	1.8864052413527315	2.8498766900794466	MBNL1;ANKRD44;PICALM	0.8222372452138463	0	0	Drug_Perturbations_from_GEO_down
174	cisplatin DB00515 human GSE47856 sample 3144	0.22172853032476644	2.3002915451895043	3.464932562997242	PLA2G4A;DLEU2	0.8222372452138463	0	0	Drug_Perturbations_from_GEO_down
175	MEK inhibitor (MEKi -AZD6244) 10127622 human GSE55624 sample 3250	0.22205481159324553	1.8804507908048922	2.8297606976001686	CHST11;WNT5A;PTPRJ	0.8222372452138463	0	0	Drug_Perturbations_from_GEO_down
176	rosiglitazone 77999 mouse GSE11343 sample 2672	0.2246781857635295	1.8686521573119512	2.7900587227230282	B4GALT1;RIN2;C1QC	0.8272242294020858	0	0	Drug_Perturbations_from_GEO_down
177	dexamethasone DB01234 mouse GSE11056 sample 3358	0.22599223291777035	1.8628072957969866	2.7704688088550617	PTPRC;HCLS1;PLXDC2	0.8273613950887864	0	0	Drug_Perturbations_from_GEO_down
178	Lipopolysaccharide 11970143 human GSE5504 sample 3484	0.23093197213814357	2.235827664399093	3.276900805609977	SH3RF3;FGD4	0.8325490179759842	0	0	Drug_Perturbations_from_GEO_down
179	SODIUM ARSENITE 443495 mouse GSE11056 sample 3354	0.23126361610444007	1.839783160467521	2.6938050281251806	CX3CR1;PDK4;OLR1	0.8325490179759842	0	0	Drug_Perturbations_from_GEO_down
180	diethylstilbestrol DB00255 mouse GSE1839 sample 2718	0.23126361610444007	1.839783160467521	2.6938050281251806	MBNL1;WNT5A;TCF12	0.8325490179759842	0	0	Drug_Perturbations_from_GEO_down
181	rosiglitazone DB00412 human GSE5679 sample 2809	0.23523246514409035	1.8228791454477704	2.638036138247153	CCNH;BLNK;SAMSN1	0.8421582177534285	0	0	Drug_Perturbations_from_GEO_down
182	Retinoic acid 444795 human GSE23702 sample 3233	0.2418745600759473	1.7953745908409557	2.548239851321498	ZEB2;CDK6;CHST11	0.8611797523583178	0	0	Drug_Perturbations_from_GEO_down
183	ZINC ACETATE 11192 human GSE2964 sample 3589	0.2438580650566493	2.1513696387645966	3.0359459772502695	RAP1A;PIK3AP1	0.8634974106923975	0	0	Drug_Perturbations_from_GEO_down
184	imatinib DB00619 human GSE19567 sample 2527	0.2472112308973899	1.7739516884844453	2.479118988495506	LYN;CEBPB;SAMSN1	0.8706134653342862	0	0	Drug_Perturbations_from_GEO_down
185	cisplatin DB00515 human GSE47856 sample 3149	0.24988674263725194	1.763427609630008	2.44542881712887	DOCK4;DLEU2;PLD1	0.8752397188340421	0	0	Drug_Perturbations_from_GEO_down
186	MLN4924 73014187 human GSE30531 sample 2645	0.2512262155912528	1.7582114600815153	2.4287959278842077	SRGAP2C;PHC2;DLEU2	0.8752397188340421	0	0	Drug_Perturbations_from_GEO_down
187	ubiquinol 9962735 mouse GSE15129 sample 3461	0.253908486542146	1.747869614444908	2.3959470978316215	PTPRC;PDK4;HNRNPC	0.8788095942704277	0	0	Drug_Perturbations_from_GEO_down
188	2,3,7,8-tetrachlorodibenzo-p-dioxin 10852289 mouse GSE2812 sample 3601	0.25496327735006236	2.0838532304113353	2.8478683319899094	TAB2;RHOQ	0.8788095942704277	0	0	Drug_Perturbations_from_GEO_down
189	imatinib DB00619 human GSE22433 sample 2526	0.2642273190435063	2.0307153164296023	2.702771390555414	SPRED1;WNT5A	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down
190	NICKEL CHLORIDE 24385 rat GSE31503 sample 3279	0.2660292968488632	1.7027733410773922	2.2547253405149292	GNAQ;ANKRD44;PIK3AP1	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down
191	soman 7305 rat GSE13428 sample 2636	0.2660805999708533	2.020408163265306	2.6749315277587793	P2RY12;GPR34	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down
192	cisplatin DB00515 human GSE28274 sample 2531	0.27008617523216094	1.6882451189310603	2.2099368394683236	RNF13;TBC1D9;PICALM	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down
193	EPZ004777 56962336 human GSE29828 sample 2651	0.2714401313169725	1.6834563363294375	2.195250083379868	CDK6;HNRNPC;DLEU2	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down
194	Cadmium dichloride 24947 rat GSE31503 sample 3282	0.2716405416203822	1.99009900990099	2.5936475306384104	GNAQ;ANKRD44	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down
195	quercetin 5280343 rat GSE7479 sample 3409	0.27534679392621736	1.9703881552621048	2.5412567098567544	BLNK;SOCS6	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down
196	4-Hydroxynonenal 5283344 human GSE2397 sample 3079	0.2827567896449933	1.9321036106750393	2.4405717461767877	PHC2;CEBPB	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down
197	Cisplatin DB00515 human GSE28274 sample 3253	0.28774393682119653	1.6280045572012116	2.0279797214621156	RNF13;TBC1D9;PICALM	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down
198	cisplatin DB00515 human GSE47856 sample 3160	0.28831072569987426	1.904342779765935	2.368462483090683	PTPRJ;DLEU2	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down
199	nilotinib DB04868 human GSE19567 sample 2528	0.2918337206137045	1.6146976128783284	1.9886148972804816	LYN;CEBPB;SAMSN1	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down
200	HYPOCHLOROUS ACID 24341 human GSE11630 sample 3197	0.2920110215935288	1.8862700009581297	2.3219299603971795	RAP1A;FAM13A	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down
201	tretinoin DB00755 mouse GSE31280 sample 2829	0.29386034773613595	1.8773602899103567	2.2991104658975754	B3GNT5;ST8SIA4	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down
202	metoprolol DB00264 human GSE11223 sample 3287	0.29456275642859536	1.6059442860276376	1.9628866080970502	SPRED1;ARHGAP15;PLXDC2	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down
203	Fasudil 3547 mouse GSE25829 sample 3277	0.29456275642859536	1.6059442860276376	1.9628866080970502	GPR34;IL13RA1;TLR2	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down
204	alfacalcidol 5282181 human GSE15947 sample 3362	0.2994045567518106	1.8511238596821218	2.2323805662345855	SH3RF3;PAG1	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down
205	estradiol 5757 mouse GSE2195 sample 3620	0.3012512383589752	1.8425388504025464	2.2106977973856403	WNT5A;RIN2	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down
206	irinotecan DB00762 rat GSE11722 sample 2768	0.3030971611463874	1.8340322430342	2.189287701689722	FAM13A;PELI1	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down
207	doxycycline DB00254 human GSE2624 sample 3077	0.31097005768550795	1.5553193750664258	1.8167042479669737	CEBPB;TCF12;PICALM	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down
208	Hydrogen Peroxide 784 mouse GSE3078 sample 3597	0.3178181279881589	1.5351381128511843	1.7596919514658091	WSB1;IFNGR1;RHOQ	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down
209	Interferon-&Icirc;&sup2;-1b (Betaferon) DB00068 human GSE26104 sample 3343	0.31967013231944647	1.7608306480486933	2.0081668719746295	GPR34;SAMSN1	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down
210	5-Fluorouracil 3385 mouse GSE1559 sample 3639	0.3205584705097863	1.5272086650137022	1.7374909179476994	APBB1IP;WSB1;TAB2	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down
211	2,3,7,8-tetrachlorodibenzo-p-dioxin 10852289 mouse GSE2812 sample 3602	0.323299235418422	1.5193591108572022	1.7156253007041846	MEF2A;TAB2;RAF1	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down
212	troglitazone DB00197 rat GSE21329 sample 2834	0.32604028146263336	1.5115882489729477	1.6940888623129877	TAB2;RAF1;RHOQ	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down
213	alitretinoin DB00523 rat GSE3952 sample 2674	0.3328932124271616	1.4924977033785853	1.6416482581906549	CEBPB;DOCK8;RAF1	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down
214	isoflurane DB00753 rat GSE1779 sample 2771	0.33432615261481924	1.7004496713939814	1.8630777151728841	RNF13;HNRNPC	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down
215	Triiodothyronine-[13C6] hydrochloride (T3 thyronine) 53442265 human GSE29159 sample 3042	0.33432615261481924	1.7004496713939814	1.8630777151728841	LINC01001;CDK6	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down
216	diclofenac DB00586 human GSE54255 sample 3053	0.3379769099553644	1.6859886811867604	1.8289229230858013	CPVL;C1QC	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down
217	vitamin c DB00126 mouse GSE32994 sample 3510	0.3398001251547534	1.678848945435915	1.81214569274415	BMP2K;OLR1	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down
218	Carboplatin DB00958 human GSE13525 sample 3089	0.3434420739446057	1.6647472266915064	1.7791766510731521	WNT5A;PLXDC2	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down
219	lysophosphatidic acid 3988 human GSE26309 sample 3223	0.34889333932203864	1.6440281030444965	1.7311435435085258	UVRAG;CEBPB	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down
220	estradiol 5757 human GSE16683 sample 3394	0.34889333932203864	1.6440281030444965	1.7311435435085258	SRGAP2C;RIN2	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down
221	bleomycin DB00290 mouse GSE485 sample 2684	0.3525193991192274	1.6304961008793761	1.700036148605194	CEBPB;TAB2	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down
222	fluticasone 5311101 human GSE15823 sample 3090	0.3543299070983733	1.6238122779476163	1.6847488521495497	PTPRC;B4GALT1	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down
223	heroin 5462328 mouse GSE30305 sample 2668	0.35613869593217523	1.6171823568136932	1.6696357129499555	CEBPB;ARHGAP15	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down
224	coenzyme Q10 5281915 mouse GSE15129 sample 3458	0.35794573767911103	1.610605688058356	1.654694206512503	PDK4;PICALM	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down
225	menadione DB00170 mouse GSE23725 sample 2780	0.3597510046996003	1.6040816326530611	1.6399218538597402	CEBPB;SAMSN1	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down
226	4-Hydroxynonenal 5283344 human GSE2397 sample 3081	0.36335610548446884	1.591188856494979	1.610874915736704	CEBPB;CCNH	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down
227	2,3-dimethoxy-1,4-naphtoquinone (DMNQ) 3136 human GSE39843 sample 3682	0.36335610548446884	1.591188856494979	1.610874915736704	SRGAP2C;BLNK	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down
228	TRICHLOROETHYLENE 6575 mouse GSE24278 sample 3316	0.3723359235966808	1.5598348288731836	1.5410525640839263	CEBPB;IL13RA1	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down
229	mycophenolic acid DB01024 human GSE14630 sample 3302	0.37591413536260954	1.5476321802852415	1.5141948520108266	MBNL1;SAMSN1	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down
230	estradiol DB00783 human GSE1153 sample 2735	0.38207338274218733	1.3678537956888472	1.3160703901762805	CEBPB;TCF12;HNRNPC	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down
231	estradiol 5757 mouse GSE52711 sample 3118	0.38659917814043754	1.5121293800539084	1.4370776176829945	CDK6;ETV6	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down
232	Cadmium dichloride 24947 rat GSE31503 sample 3283	0.38837253767783597	1.5063679607181217	1.4247081321969897	GNAQ;ST6GALNAC3	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down
233	estradiol 5757 human GSE26834 sample 3241	0.38837253767783597	1.5063679607181217	1.4247081321969897	BLNK;RIN2	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down
234	Sodium dichromate 25408 rat GSE31503 sample 3285	0.38837253767783597	1.5063679607181217	1.4247081321969897	ANKRD44;PIK3AP1	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down
235	ubiquinol 9962735 mouse GSE15129 sample 3455	0.39014369858340703	1.5006496980814799	1.412471746643874	MEF2A;RAP1A	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down
236	SB 216763 176158 human GSE19736 sample 3266	0.39191263840910856	1.4949741090466038	1.400366653740391	ST8SIA4;TLR2	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down
237	methotrexate DB00563 human GSE41831 sample 2600	0.39191263840910856	1.4949741090466038	1.400366653740391	PLA2G4A;SAMSN1	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down
238	TRICHLOROETHYLENE 6575 mouse GSE24278 sample 3314	0.39367933516120035	1.4893407176997193	1.3883910758922942	CEBPB;MGAT4A	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down
239	1,25 dihydroxyvitamin D 5280453 human GSE15947 sample 2493	0.39367933516120035	1.4893407176997193	1.3883910758922942	SH3RF3;PAG1	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down
240	estradiol 5757 mouse GSE2195 sample 3622	0.39544376700714473	1.4837490551776267	1.3765432657004266	TCF12;RIN2	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down
241	bexarotene DB00307 human GSE6914 sample 2680	0.3956242974001027	1.3367697594501717	1.2395735804865042	CEBPB;RAP1A;HNRNPC	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down
242	quercetin 5280343 human GSE7259 sample 3416	0.39720591241482345	1.4781986595376158	1.3648215048179724	MBNL1;FAM13A	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down
243	All-trans retinoic acid DB00755 mouse GSE31280 sample 2460	0.39720591241482345	1.4781986595376158	1.3648215048179724	BNC2;B3GNT5	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down
244	quercetin DB04216 mouse GSE4262 sample 3433	0.40423120814010177	1.4564007421150278	1.3191615767443174	PDK4;NPL	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down
245	acetaminophen DB00316 mouse GSE37874 sample 3301	0.40423120814010177	1.4564007421150278	1.3191615767443174	RBM47;B4GALT1	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down
246	LMP-420 497668 human GSE20211 sample 3222	0.40598160753408274	1.451049985211476	1.3080452684298525	UVRAG;SLC9A9	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down
247	cetuximab DB00002 human GSE61495 sample 3133	0.40772959682281484	1.4457378619317762	1.2970452801534647	P2RY12;SPRED1	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down
248	cycloheximide 6197 human GSE8597 sample 3059	0.40947515624786485	1.4404639553663192	1.286160082312118	ST8SIA4;BLNK	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down
249	corticosterone 5753 rat GSE37618 sample 3094	0.4112182664137235	1.4352278545826933	1.2753881697665768	PDK4;PLA2G4A	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down
250	permethrin DB04930 rat GSE7955 sample 2792	0.41295890802959034	1.4300291545189505	1.2647280622587413	SLC9A9;RHOQ	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down
251	etanercept DB00005 human GSE47751 sample 2594	0.4181658335925651	1.4146534939063964	1.2334041188224814	WNT5A;DLEU2	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down
252	PLX4720 CID 24180719 human GSE50791 sample 2507	0.4181658335925651	1.4146534939063964	1.2334041188224814	CEBPB;SPRED1	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down
253	Atarax DB00557 human GSE31773 sample 2485	0.4198964141190544	1.4096004599022707	1.2231768961411242	CX3CR1;CPVL	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down
254	atorvastatin DB01076 human GSE11393 sample 3401	0.42507271992493395	1.394652634572993	1.1931183820969489	ZEB2;PELI1	0.8870033368773822	0	0	Drug_Perturbations_from_GEO_down
