Rank	Term	P_value	Z_score	Combined_score	Overlapping_genes	Adjusted_p_value	Old_p_value	Old_adjusted_p_value	Library
121	rituximab DB00073 human GSE24742 sample 2514	0.40423120814010177	1.4564007421150278	1.3191615767443174	SPARCL1;CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
122	coenzyme Q10 5281915 mouse GSE15129 sample 3454	0.4146970622204942	1.4248674558791488	1.254178302841909	SPARCL1;CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
123	Mepenzolate DB04843 mouse GSE50836 sample 2530	0.4146970622204942	1.4248674558791488	1.254178302841909	NTRK2;CNTN1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
124	2,3,7,8-tetrachlorodibenzo-p-dioxin 15625 mouse GSE4873 sample 2595	0.4181658335925651	1.4146534939063964	1.2334041188224814	RYR2;DMD	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
125	tibolone 444008 human GSE12446 sample 3204	0.42162443378718406	1.4045828857858933	1.2130544249293134	SPARCL1;CNTN3	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
126	bleomycin DB00290 human GSE3598 sample 3588	0.4233498749150172	1.3996003996003996	1.2030353610553424	RBFOX1;PRKG1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
127	ubiquinol 9962735 mouse GSE15129 sample 3459	0.4233498749150172	1.3996003996003996	1.2030353610553424	GPM6A;CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
128	cisplatin DB00515 human GSE47856 sample 3153	0.42507271992493395	1.394652634572993	1.1931183820969489	FRMD5;DCLK1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
129	Vitamin D3 DB00136 human GSE5145 sample 3170	0.43022550688120403	1.3800140745953553	1.1639670381116498	ZNF385B;DCLK1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
130	arsenic CID 5359596 human GSE20320 sample 2551	0.43193779715499003	1.3752016270425695	1.1544455832093903	LRRC4C;EDIL3	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
131	Methylphenidate DB00422 mouse GSE33619 sample 2499	0.4336474073221412	1.3704221414593234	1.145019904936257	RBFOX1;COL19A1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
132	resveratrol DB02709 mouse GSE11291 sample 3503	0.4387599969995228	1.356278104462124	1.1173055905524882	SPARCL1;CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
133	cediranib 9933475 human GSE32569 sample 2642	0.44215469992961104	1.3470074898646327	1.0992866947737296	MT3;OPCML	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
134	Heregulin 56310950 human GSE22288 sample 3215	0.4438478985925071	1.3424188467333242	1.0904110483403653	PCDH9;GPC6	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
135	bleomycin DB00290 mouse GSE25640 sample 3122	0.45059266529484526	1.3243681578591702	1.055775076401826	NRCAM;CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
136	aminolevulinic acid DB00855 human GSE8920 sample 2575	0.45059266529484526	1.3243681578591702	1.055775076401826	GPM6A;CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
137	cocaine 446220 human GSE54839 sample 2472	0.4539480327421034	1.3155209452201932	1.0389623351923738	CADM1;SPARCL1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
138	ethanol 702 rat GSE55243 sample 3107	0.4539480327421034	1.3155209452201932	1.0389623351923738	GRM5;ARPP21	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
139	morphine DB00295 human GSE7762 sample 3288	0.4539480327421034	1.3155209452201932	1.0389623351923738	SPARCL1;CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
140	isotretinoin DB00982 human GSE10432 sample 2772	0.4572919096266198	1.3067893824196346	1.0224755812740838	CADM1;PCDH7	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
141	bleomycin DB00290 mouse GSE43695 sample 3104	0.46228594920014116	1.2939039693547323	0.9983396098380466	NTRK2;NRCAM	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
142	cisplatin DB00515 human GSE47856 sample 3155	0.46394477106028026	1.2896642527978934	0.9904489422148445	SYT1;NCAM1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
143	resveratrol DB02709 mouse GSE62194 sample 3466	0.46394477106028026	1.2896642527978934	0.9904489422148445	PCDH9;SPARCL1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
144	alpha-Tocopherol 14985 mouse GSE8150 sample 3477	0.4672535532778692	1.2812663526949242	0.9748940783846787	PPP2R2B;SPARCL1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
145	etanercept DB00005 human GSE47751 sample 2594	0.4689034895729104	1.2771076481710895	0.9672280912225258	LRFN5;SPARCL1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
146	PLX4032 DB05238 human GSE24862 sample 2566	0.47219439360454896	1.2688694525429218	0.952114626996749	PCDH9;ATRNL1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
147	TRICHLOROETHYLENE 6575 mouse GSE24278 sample 3311	0.4803688098448648	1.2487244897959184	0.9155661898313416	CHRM3;EDIL3	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
148	R1881 13766 human GSE22606 sample 3049	0.48361721103441613	1.2408416782862213	0.9014237955577423	ZNF385B;CTNNA2	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
149	formaldehyde 712 rat GSE7002 sample 3547	0.4900769356111505	1.225366220107675	0.8739224742966641	GPM6A;CTNNA2	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
150	1,25 dihydroxyvitamin D 5280453 human GSE15947 sample 2493	0.49168408543279024	1.2215565125132621	0.8672060208429837	CHRM3;CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
151	Cadmium dichloride 24947 rat GSE31503 sample 3281	0.49488898210123594	1.2140065752744866	0.8539587148548748	PLP1;CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
152	resveratrol DB02709 human GSE41168 sample 3494	0.5028459597540382	1.1955273127214958	0.8218908340018821	PLP1;DCLK1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
153	VANADIUM PENTOXIDE 14814 human GSE5339 sample 3557	0.502998845735877	1.4464939247547943	0.993983474661611	FAM155A	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
154	TRICHLOROETHYLENE 6575 mouse GSE24278 sample 3310	0.5060064679801174	1.1882896015549076	0.8094698009886467	CHRM3;CSMD3	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
155	ANGIOTENSIN II 172198 mouse GSE17901 sample 3679	0.5060064679801174	1.1882896015549076	0.8094698009886467	NRCAM;LRRC4C	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
156	titanium dioxide NA mouse GSE7475 sample 2824	0.5075819150648055	1.1847029613032156	0.8033437278341002	SPARCL1;CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
157	bexarotene DB00307 human GSE12791 sample 2681	0.5200691433480653	1.1567583555161194	0.7562811034724476	CLU;EDIL3	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
158	CADMIUM 23973 human GSE9951 sample 3405	0.5262344790581591	1.143266475644699	0.7339866669649598	CNTN3;NRCAM	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
159	BPDE 41322 human GSE19510 sample 3378	0.5277675903035286	1.1399416909620992	0.7285358934838866	CLU;EDIL3	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
160	trichostatin A 444732 mouse GSE1437 sample 3085	0.5300784738669395	1.0800178644534595	0.6855199761646434	SYT1;CNTN1;CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
161	zinc sulfate NA rat GSE11091 sample 2840	0.5345743423067151	1.3210917118201886	0.8273792233748533	SLC1A2	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
162	vitamin c DB00126 mouse GSE32994 sample 3510	0.5384066426065464	1.1171897330360716	0.6916981506576924	DPP10;CDH12	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
163	Chlorpyrifos 2730 human GSE5023 sample 3571	0.5384066426065464	1.1171897330360716	0.6916981506576924	SPARCL1;CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
164	calcitriol 5280453 human GSE52819 sample 3129	0.5399131982755596	1.1140120852810398	0.686617891179883	NTM;GRIK2	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
165	etanercept DB00005 human GSE47751 sample 2591	0.5399131982755596	1.1140120852810398	0.686617891179883	LRFN5;CNTN3	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
166	quercetin DB04216 mouse GSE4262 sample 3427	0.5399131982755596	1.1140120852810398	0.686617891179883	SPARCL1;CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
167	etanercept DB00005 human GSE47751 sample 2593	0.5429162794689513	1.1077097505668934	0.6765892844525798	CNTN3;CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
168	estradiol 5757 mouse GSE2195 sample 3625	0.5444127960509936	1.104584770196167	0.6716400120450526	SPARCL1;CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
169	heroin 5462328 mouse GSE30305 sample 2613	0.5461826679773242	1.2784252784252785	0.7731939126941498	FAM19A1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
170	estradiol DB00783 human GSE1153 sample 2735	0.5461826679773242	1.2784252784252785	0.7731939126941498	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
171	Tamoxifen DB00675 mouse GSE34232 sample 2579	0.5533212972128415	1.0861925151532001	0.6428265859098229	SPARCL1;NCAM2	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
172	cisplatin DB00515 human GSE47856 sample 3156	0.560652186485876	1.0713188501206934	0.6199235315910122	PPP2R2B;FGF12	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
173	alpha-Tocopherol 14985 mouse GSE8146 sample 3478	0.5619542370450903	1.223089793641941	0.7049092863917995	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
174	irinotecan DB00762 rat GSE11722 sample 2768	0.5678982245265137	1.0568397120121258	0.5979737097847982	SPARCL1;CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
175	Harman 5281404 human GSE5080 sample 3482	0.58354802824362	1.1518070882232732	0.6203961472877585	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
176	doxycycline DB00254 human GSE2624 sample 3074	0.5856485564286572	1.145129455474283	0.6126847989798073	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
177	heroin 5462328 mouse GSE30305 sample 2615	0.5877331677160386	1.0182681768359518	0.5411914418531559	NTRK2;SPARCL1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
178	fenretinide 5288209 rat GSE3952 sample 3561	0.5932769567638886	1.0077499354172048	0.526140139928433	SPARCL1;CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
179	bleomycin DB00290 mouse GSE25640 sample 3121	0.5960282530871088	1.0025702976404667	0.5187972532768818	NRCAM;CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
180	resveratrol DB02709 mouse GSE62194 sample 3467	0.6000614365231335	1.1004520341536916	0.5620264226281814	CALN1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
181	sunitinib 5329102 rat GSE6929 sample 2491	0.6080733489730797	1.0764400764400763	0.5354856269608474	GPM6A	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
182	nicotinamide riboside 439924 mouse GSE62194 sample 3469	0.6139778143964273	1.0591016548463357	0.5166260638484753	PCDH9	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
183	Fasudil 3547 mouse GSE25829 sample 3276	0.6385626197623779	0.989949243680587	0.44402741371684984	SLC1A2	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
184	CADMIUM 23973 human GSE6907 sample 3530	0.6440121337651465	0.9752426223014459	0.4291435319722849	CADM1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
185	formaldehyde 712 rat GSE7002 sample 3549	0.647599871163211	0.9656761792684123	0.41956916505344233	PLP1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
186	doxycycline DB00254 human GSE2624 sample 3077	0.6511518081544677	0.9562937062937062	0.41026192661690747	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
187	2,2',4,4',5,5'-Hexachlorobiphenyl   (PCB-153) 37034 human GSE6878 sample 3349	0.6546682985567409	0.9470899470899471	0.4012124809539374	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
188	Retinoic acid 444795 mouse GSE1437 sample 3084	0.6555252278584621	0.8963468005712443	0.3785438274084049	SYT1;SLC1A2	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
189	4-Hydroxynonenal 5283344 human GSE2397 sample 3082	0.6667018973168327	0.9162128194386259	0.371443913003097	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
190	ubiquinol 9962735 mouse GSE15129 sample 3451	0.6683867459663929	0.9119636734315634	0.3674195049496875	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
191	VX 39793 human GSE33606 sample 3345	0.6700631622295644	0.9077533324108666	0.3634492739597634	ZNF385B	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
192	metoprolol DB00264 human GSE11223 sample 3287	0.6717311879104819	0.9035812672176309	0.35953230844282336	NTRK2	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
193	Fasudil 3547 mouse GSE25829 sample 3277	0.6717311879104819	0.9035812672176309	0.35953230844282336	SLC1A2	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
194	Lipopolysaccharide 11970143 mouse GSE367 sample 3657	0.6750422336718678	0.8953498953498954	0.3518546212716062	MT3	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
195	SODIUM ARSENITE 443495 mouse GSE11056 sample 3360	0.6766853362784976	0.8912895773882321	0.3480921688751951	GABRB1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
196	PLX4032 DB05238 human GSE24862 sample 2565	0.6799469058224439	0.8832772166105499	0.3407158512914232	LRRTM4	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
197	quercetin DB04216 mouse GSE38067 sample 3440	0.6815654540395655	0.8793242156074015	0.33710035904917474	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
198	puromycin, EC50, 5 d 439530 human GSE6930 sample 3270	0.6831758984309778	0.8754060428069239	0.3335322537698721	PCDH7	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
199	amoxicillin DB01060 rat GSE2354 sample 2676	0.6863726363376234	0.8676723567553262	0.3265351267756892	SPARCL1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
200	methotrexate DB00563 human GSE11440 sample 2543	0.6957724957219605	0.8452611218568665	0.3066037188042952	EDIL3	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
201	vemurafenib DB08881 human GSE37441 sample 2563	0.6973117900084985	0.8416367060434857	0.30342908450050016	PLP1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
202	methylprednisolone 6741 rat GSE490 sample 3663	0.6973117900084985	0.8416367060434857	0.30342908450050016	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
203	Curcumin 969516 human GSE16160 sample 3425	0.7003672839686657	0.8344792462439521	0.2972001091279682	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
204	doxycycline DB00254 human GSE2624 sample 3075	0.7048933597573993	0.8239657990695335	0.28814804993750165	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
205	Phosgene 6371 mouse GSE2565 sample 3611	0.7063869584837189	0.8205192420068453	0.2852059996957823	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
206	methylprednisolone 6741 rat GSE490 sample 3664	0.7108229973595908	0.8103483817769532	0.276597695305975	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
207	1-Piperonylpiperazine 94426 rat GSE68785 sample 3690	0.7122868810987432	0.807013221647368	0.27379902811319234	SLC1A2	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
208	Leptin DB05098 mouse GSE3293 sample 3592	0.7122868810987432	0.807013221647368	0.27379902811319234	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
209	fenretinide DB05076 human GSE17480 sample 2529	0.7166346565713615	0.797168471867267	0.26560785587391494	DPP10	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
210	methylprednisolone 6741 rat GSE490 sample 3667	0.7194969722870609	0.7907360457161254	0.2603126474157279	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
211	PLX4032 DB05238 human GSE24862 sample 2569	0.7194969722870609	0.7907360457161254	0.2603126474157279	LRRTM4	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
212	vemurafenib DB08881 human GSE37441 sample 2562	0.7209173773938783	0.7875581208914543	0.2577132288378451	FAM19A1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
213	quercetin DB04216 mouse GSE4262 sample 3432	0.7223306614010098	0.784405318002156	0.2551452945824631	CACNA1B	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
214	Mercury 23931 human GSE6907 sample 3533	0.7223306614010098	0.784405318002156	0.2551452945824631	CADM1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
215	quercetin DB04216 mouse GSE38136 sample 3438	0.7223306614010098	0.784405318002156	0.2551452945824631	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
216	SODIUM BUTYRATE 5222465 mouse GSE4410 sample 3583	0.7237368596186848	0.7812773403324584	0.25260837599364516	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
217	heroin 5462328 mouse GSE30305 sample 2617	0.7251360072783096	0.7781738958209546	0.25010201280911337	DCLK1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
218	rosiglitazone 77999 mouse GSE36875 sample 3100	0.7251360072783096	0.7781738958209546	0.25010201280911337	KCNIP4	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
219	SODIUM BUTYRATE 5222465 mouse GSE4410 sample 3584	0.7265281393419019	0.775094696969697	0.2476257531837981	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
220	vancomycin DB14969 mouse GSE7793 sample 3399	0.7265281393419019	0.775094696969697	0.2476257531837981	NTM	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
221	Lipopolysaccharide 11970143 mouse GSE2002 sample 3603	0.7265281393419019	0.775094696969697	0.2476257531837981	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
222	colchicine DB01394 human GSE4090 sample 2696	0.7306627893732508	0.765999765999766	0.24037319777109856	NRXN3	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
223	PRISTANE 15979 mouse GSE17297 sample 3228	0.7320272055890684	0.763014763014763	0.23801299363890602	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
224	4-Hydroxynonenal 5283344 human GSE2397 sample 3083	0.7347355425334876	0.7571131158917418	0.23337606786661397	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
225	etanercept DB00005 human GSE41663 sample 2603	0.7374167776971414	0.7513008876645241	0.22884778373963424	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
226	vemurafenib DB08881 human GSE37441 sample 2561	0.7374167776971414	0.7513008876645241	0.22884778373963424	GPC6	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
227	HYPOCHLOROUS ACID 24341 mouse GSE15457 sample 3385	0.74007117960611	0.745576061365535	0.22442503662388644	FAM19A2	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
228	doxorubicin, 2xEC50, 3 d 31703 human GSE6930 sample 3264	0.7413884013095853	0.7427458101615405	0.2222522987073151	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
229	SODIUM ARSENITE 443495 mouse GSE11056 sample 3354	0.7413884013095853	0.7427458101615405	0.2222522987073151	ATRNL1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
230	diethylstilbestrol DB00255 mouse GSE1839 sample 2718	0.7413884013095853	0.7427458101615405	0.2222522987073151	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
231	testosterone 6013 human GSE5106 sample 3206	0.7453005446386038	0.7343808454919566	0.21588426740993683	RBFOX1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
232	temozolomide 5394 human GSE43452 sample 2555	0.7453005446386038	0.7343808454919566	0.21588426740993683	LRRTM4	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
233	doxycycline DB00254 human GSE2624 sample 3076	0.7465915273403464	0.7316336799731634	0.2138104762844621	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
234	MEK inhibitor (MEKi -AZD6244) 10127622 human GSE55624 sample 3251	0.749154089539779	0.7261997261997262	0.20973417109213097	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
235	Caerulein 16132921 rat GSE5509 sample 3566	0.7504257332877455	0.723512497235125	0.20773099336485876	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
236	alfacalcidol 5282181 human GSE15947 sample 3364	0.7516909944782434	0.7208448117539027	0.205750699353518	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
237	Phosgene 6371 mouse GSE2565 sample 3617	0.7516909944782434	0.7208448117539027	0.205750699353518	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
238	Perfluorooctanoic Acid 9554 mouse GSE13044 sample 3519	0.7516909944782434	0.7208448117539027	0.205750699353518	ARPP21	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
239	methylprednisolone 6741 rat GSE490 sample 3661	0.7529499050804359	0.7181964573268921	0.20379297086754727	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
240	dexamethasone DB01234 mouse GSE4165 sample 2710	0.7529499050804359	0.7181964573268921	0.20379297086754727	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
241	formaldehyde 712 rat GSE7002 sample 3544	0.7529499050804359	0.7181964573268921	0.20379297086754727	NCAM2	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
242	2,3-dimethoxy-1,4-naphtoquinone (DMNQ) 3136 human GSE39843 sample 3681	0.7529499050804359	0.7181964573268921	0.20379297086754727	NRCAM	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
243	pyrazinamide 1046 mouse GSE48027 sample 3326	0.7542024964760677	0.7155672245924953	0.20185749547863	RYR2	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
244	dexamethasone DB01234 human GSE54608 sample 3093	0.7542024964760677	0.7155672245924953	0.20185749547863	NRCAM	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
245	methylprednisolone 6741 rat GSE490 sample 3660	0.7542024964760677	0.7155672245924953	0.20185749547863	SPARCL1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
246	etanercept DB00005 human GSE41663 sample 2605	0.7542024964760677	0.7155672245924953	0.20185749547863	SPARCL1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
247	methylprednisolone 6741 rat GSE490 sample 3673	0.7554488001909503	0.7129569072015115	0.19994396571314432	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
248	rosiglitazone 77999 rat GSE5509 sample 3567	0.7554488001909503	0.7129569072015115	0.19994396571314432	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
249	decitabine DB01262 human GSE29077 sample 2539	0.7554488001909503	0.7129569072015115	0.19994396571314432	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
250	alitretinoin DB00523 rat GSE3952 sample 2675	0.7566888474142305	0.7103653017631513	0.19805207940722536	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
251	motexafin gadolinium (12 h) DB05428 human GSE2189 sample 3127	0.7566888474142305	0.7103653017631513	0.19805207940722536	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
252	deltamethrin 40585 rat GSE7955 sample 3420	0.7566888474142305	0.7103653017631513	0.19805207940722536	CHRM3	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
253	quercetin DB04216 mouse GSE38141 sample 3435	0.7566888474142305	0.7103653017631513	0.19805207940722536	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
254	estradiol 5757 mouse GSE52711 sample 3120	0.7566888474142305	0.7103653017631513	0.19805207940722536	PPP2R2B	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
255	Cadmium Chloride 24947 rat GSE9480 sample 3414	0.7579226692154171	0.7077922077922078	0.196181539398202	MT3	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
256	Perfluorooctanoic Acid 9554 mouse GSE13044 sample 3522	0.7603717602207258	0.7027007665305538	0.1925033340493977	MT3	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
257	rosiglitazone DB00412 mouse GSE10192 sample 2812	0.7603717602207258	0.7027007665305538	0.1925033340493977	PREX2	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
258	methylprednisolone 6741 rat GSE490 sample 3659	0.7615870908484772	0.7001820323375094	0.1906950986258781	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
259	folic acid DB00158 human GSE17635 sample 2748	0.7627963188415277	0.6976810357092047	0.18890706919916056	CACNA1B	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
260	cisplatin DB00515 human GSE6410 sample 2532	0.7627963188415277	0.6976810357092047	0.18890706919916056	PTPRD	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
261	diethylstilbestrol DB00255 rat GSE4028 sample 2715	0.7627963188415277	0.6976810357092047	0.18890706919916056	MT3	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
262	RPI-1 1749978 human GSE49414 sample 3173	0.7639994747204526	0.695197589934432	0.18713897213571	CADM1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
263	HYPOCHLOROUS ACID 24341 mouse GSE15457 sample 3384	0.7651965885183455	0.6927315109133291	0.1853905385809731	FAM19A2	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
264	imatinib DB00619 mouse GSE51698 sample 2522	0.7663876903684957	0.6902826171118854	0.18366150383608226	CADM1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
265	3,3',4,4'-Tetrachlorobiphenyl 36187 human GSE6878 sample 3273	0.7663876903684957	0.6902826171118854	0.18366150383608226	PLCB1	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
266	azacitidine DB00928 human GSE29077 sample 2545	0.7687519774127153	0.6854356715948412	0.18026059393681856	BPTF	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
267	deltamethrin 40585 rat GSE7955 sample 3419	0.7687519774127153	0.6854356715948412	0.18026059393681856	DCC	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
268	HYPOCHLOROUS ACID 24341 mouse GSE15457 sample 3383	0.769925222013722	0.6830372692441657	0.1785882106564904	FAM19A2	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
269	PRISTANE 15979 mouse GSE17297 sample 3229	0.769925222013722	0.6830372692441657	0.1785882106564904	CLU	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
270	TRICHLOROETHYLENE 6575 mouse GSE24278 sample 3312	0.7710925732368913	0.6806553507584435	0.17693420999370724	NRXN3	0.9008572629410596	0	0	Drug_Perturbations_from_GEO_up
