Rank_candDown	Term_candDown	P_value_candDown	Z_score_candDown	Combined_score_candDown	Overlapping_genes_candDown	Adjusted_p_value_candDown	Old_p_value_candDown	Old_adjusted_p_value_candDown	Library_candDown	neglog10_adjP_down	neglog10_P_down	perturbagen_norm	Rank_refUp	Term_refUp	P_value_refUp	Z_score_refUp	Combined_score_refUp	Overlapping_genes_refUp	Adjusted_p_value_refUp	Old_p_value_refUp	Old_adjusted_p_value_refUp	Library_refUp	neglog10_adjP_up	neglog10_P_up	reversal_score	support_strength
213	SODIUM ARSENITE 443495 mouse GSE11056 sample 3356	0.0206986740990451	2.92278972520908	11.33365972849563	RAB20;HSPH1;P4HA1;RGS1;HSPA1B;HSPA1A	0.0803652745535695	0	0	Drug_Perturbations_from_GEO_down	1.094931567265552	1.6840574733793607	sodium arsenite	70	SODIUM ARSENITE 443495 mouse GSE11056 sample 3357	0.2386853811116896	1.8043758043758045	2.584965001005074	CASP8;IGF1;VCL	0.97277212161185	0	0	Drug_Perturbations_from_GEO_up	0.0119888842099379	0.622174179639865	1.246106698770497	1.10692045147549
208	bexarotene 82146 rat GSE3952 sample 3560	0.019322866339572	2.695902967089408	10.639289668347931	DNAJA1;C1QB;SDCBP;HSPH1;CLTC;B2M;HSPD1	0.0768269733789717	0	0	Drug_Perturbations_from_GEO_down	1.114486275632714	1.713928450222499	bexarotene	312	bexarotene 82146 rat GSE3952 sample 3564	0.7032847965316725	0.8169609237720693	0.2875648150180587	PABPC4;TNFRSF21	0.97277212161185	0	0	Drug_Perturbations_from_GEO_up	0.0119888842099379	0.1528687709752881	1.2357437046763118	1.126475159842652
219	Rapamycin DB00877 human GSE5824 sample 2459	0.0223543062000586	3.2562997347480107	12.376336622918274	GNA13;PTGES3;MSN;B2M;HSPD1	0.0844155763810434	0	0	Drug_Perturbations_from_GEO_down	1.073577409865086	1.6506388045775142	rapamycin db00877	100	Rapamycin DB00877 human GSE5824 sample 2459	0.3306127355498371	1.392539075074216	1.5412727923235414	DCLRE1C;TFDP2;CIRBP;ZBED5	0.97277212161185	0	0	Drug_Perturbations_from_GEO_up	0.0119888842099379	0.4806804209627343	1.2247423882274422	1.085566294075024
222	isotretinoin DB00982 human GSE10432 sample 2772	0.0229881810209335	2.8502331002331003	10.75328836653062	ELOVL5;PTGES3;FAM13A;PAPOLA;LY96;AMOT	0.0856361518212255	0	0	Drug_Perturbations_from_GEO_down	1.067342856561583	1.638495391663491	isotretinoin db00982	289	isotretinoin DB00982 human GSE10432 sample 2772	0.6748977211792034	0.8630983925101572	0.3393652161699067	RNF19B;EXPH5	0.97277212161185	0	0	Drug_Perturbations_from_GEO_up	0.0119888842099379	0.1707620382698838	1.1902582765985263	1.079331740771521
226	carboplatin DB00958 human GSE49577 sample 3178	0.0240196273476192	2.820213379469435	10.516248481591605	CDK6;MBNL2;NEDD9;HSPA1B;SKAP2;SYT17	0.0878948310463764	0	0	Drug_Perturbations_from_GEO_down	1.0560366643351309	1.6194337347402767	carboplatin db00958	165	carboplatin DB00958 human GSE49577 sample 3175	0.4629184992894489	1.1961144818287677	0.9212524787335116	NUBPL;PMEPA1;ETV5	0.97277212161185	0	0	Drug_Perturbations_from_GEO_up	0.0119888842099379	0.3344954634626131	1.18240055814832	1.068025548545069
239	dasatinib DB01254 human GSE59357 sample 3306	0.026546097782775	2.752533783783784	9.988594203563192	SRGN;DOCK11;RAB31;ELOVL5;STAT3;ARID5B	0.0918561626207321	0	0	Drug_Perturbations_from_GEO_down	1.0368917016075296	1.5759993102119387	dasatinib db01254	49	dasatinib DB01254 human GSE59357 sample 3306	0.1858321937152432	1.822383748019756	3.0669100144248413	C4ORF19;PMEPA1;ARHGAP27;EXPH5	0.97277212161185	0	0	Drug_Perturbations_from_GEO_up	0.0119888842099379	0.7308790463072611	1.179435627997348	1.0488805858174677
224	nilotinib DB04868 human GSE19567 sample 2528	0.0238056109269249	2.577206577206577	9.633170299355813	VAPA;ELOVL5;PTGES3;FAM129A;PGK1;MSN;HSPD1	0.087498845495853	0	0	Drug_Perturbations_from_GEO_down	1.0579976772415516	1.6233206686827355	nilotinib db04868	186	nilotinib DB04868 human GSE19567 sample 2528	0.5001357995660112	1.2002568179038768	0.8316286848290887	COL18A1;ERMAP	0.97277212161185	0	0	Drug_Perturbations_from_GEO_up	0.0119888842099379	0.300912057674857	1.1746345512933387	1.0699865614514896
227	Ascorbyl-2-phosphate 54679073 human GSE11919 sample 3191	0.0243702361944771	2.810344827586207	10.438724366516734	ITGB1;P4HA1;PTGES3;PGK1;ELL2;HSPA1A	0.0881616371717819	0	0	Drug_Perturbations_from_GEO_down	1.054720353518731	1.6131402616457649	ascorbyl-2-phosphate	525	Ascorbyl-2-phosphate 54679073 human GSE11919 sample 3191	0.9003567311521106	0.432963430571245	0.0454456714818845	COMMD1	0.97277212161185	0	0	Drug_Perturbations_from_GEO_up	0.0119888842099379	0.0455853842550397	1.1715509381086553	1.066709237728669
235	levofloxacin 149096 human GSE9166 sample 2628	0.0256576487580762	2.5352998065764023	9.286584026537591	RBM47;PTGES3;UBE2D3;HLA-B;PGK1;NEAT1;CNDP2	0.089673815941658	0	0	Drug_Perturbations_from_GEO_down	1.0473343490640294	1.590783144460678	levofloxacin	178	levofloxacin 149096 human GSE9166 sample 2628	0.4857462158314788	1.2341294783155248	0.8911266149741189	PABPC4;CIRBP	0.97277212161185	0	0	Drug_Perturbations_from_GEO_up	0.0119888842099379	0.3135905740527477	1.1611003396890849	1.0593232332739675
241	Mehp 20393 rat GSE4514 sample 3576	0.0288648471446112	3.034946652234421	10.759282810735222	H2AFY;VAPA;TXNIP;CTNNB1;HSPD1	0.0990507410315083	0	0	Drug_Perturbations_from_GEO_down	1.0041422710119443	1.5396307379896228	mehp	45	Mehp 20393 rat GSE4514 sample 3578	0.1783757512780783	1.8543868796511351	3.196708913575361	CIRBP;IGF1;VCL;CCAR1	0.97277212161185	0	0	Drug_Perturbations_from_GEO_up	0.0119888842099379	0.7486641847239025	1.1556910724649885	1.0161311552218826
243	Fasudil 3547 mouse GSE25829 sample 3276	0.0307146563926075	2.4361597481802084	8.485181752617336	C1QB;KLHL6;GLB1;SPP1;DYM;HSPA1A;C1QC	0.1045309499452116	0	0	Drug_Perturbations_from_GEO_down	0.9807551028511696	1.512654338805404	fasudil	52	Fasudil 3547 mouse GSE25829 sample 3276	0.1938280635640931	2.015280484052917	3.306639536786522	MAU2;PDE10A;PTPN14	0.97277212161185	0	0	Drug_Perturbations_from_GEO_up	0.0119888842099379	0.7125833430299835	1.110662199955146	0.9927439870611074
246	ethanol DB00898 mouse GSE52644 sample 3476	0.0312772243658992	2.643668831168831	9.159955875281328	C1QB;HSPH1;ELOVL5;HSPA1B;HSPA1A;C1QC	0.1051474168723523	0	0	Drug_Perturbations_from_GEO_down	0.9782013920396028	1.5047717944887704	ethanol db00898	99	ethanol DB00898 rat GSE3311 sample 2737	0.3239874782173531	1.514069264069264	1.7064323869784743	PTPRN2;SIN3B;IGF1	0.97277212161185	0	0	Drug_Perturbations_from_GEO_up	0.0119888842099379	0.4894717745038665	1.0988541588721388	0.9901902762495408
253	olanzapine 4585 rat GSE2547 sample 2511	0.0338502083996227	3.4146003121206867	11.561188303053196	CLTC;CTNNB1;BCAT1;GAS7	0.11064870492683	0	0	Drug_Perturbations_from_GEO_down	0.9560536648494472	1.470438653226176	olanzapine	144	olanzapine 4585 rat GSE2547 sample 2511	0.4172593267178383	1.2256801969572628	1.0713025450873253	NEBL;PRUNE2;COMMD1;SRSF11	0.97277212161185	0	0	Drug_Perturbations_from_GEO_up	0.0119888842099379	0.3795939470469863	1.0943674575407902	0.968042549059385
269	VANADIUM PENTOXIDE 14814 human GSE5339 sample 3558	0.0421380931580057	2.132135277417932	6.752052652618253	STARD13;TNFAIP8;STXBP3;TXNIP;MITF;INTS6;HSPA1B;HSPA1A	0.1295472232032371	0	0	Drug_Perturbations_from_GEO_down	0.8875718915198076	1.3753251210699462	vanadium pentoxide	3	VANADIUM PENTOXIDE 14814 human GSE5339 sample 3555	0.0126583477275823	2.7117556826105145	11.848849362294098	RAP1GAP2;ITPKB;SUCLA2;PIGG;CARF;CCDC102B;DZIP3;MARCH3	0.97277212161185	0	0	Drug_Perturbations_from_GEO_up	0.0119888842099379	1.8976229783331435	1.085569795878869	0.8995607757297456
252	deltamethrin 40585 rat GSE7955 sample 3420	0.0338371773455962	2.5923566878980893	8.778225668248187	SNX1;NUFIP2;GPBP1;SPP1;TOP1;POU2F2	0.11064870492683	0	0	Drug_Perturbations_from_GEO_down	0.9560536648494472	1.470605872416714	deltamethrin	120	deltamethrin 40585 rat GSE7955 sample 3419	0.3710773960209355	1.3910972054326958	1.3790567353994254	CPNE4;ANXA4;TNFRSF21	0.97277212161185	0	0	Drug_Perturbations_from_GEO_up	0.0119888842099379	0.4305354996592005	1.069615373095861	0.968042549059385
249	NICKEL 935 human GSE6281 sample 3479	0.0329692464185949	2.609241452991453	8.903201706516327	VMP1;CEBPD;RGS1;REL;PARP9;TYMP	0.109062267152712	0	0	Drug_Perturbations_from_GEO_down	0.962325478575857	1.4818909794563662	nickel	488	NICKEL 935 human GSE6281 sample 3479	0.882118123493196	0.4673863717786429	0.0586239478159237	IGF1	0.97277212161185	0	0	Drug_Perturbations_from_GEO_up	0.0119888842099379	0.054473255065079	1.0639326193291174	0.974314362785795
251	motexafin gadolinium (12 h) DB05428 human GSE2189 sample 3127	0.0338371773455962	2.5923566878980893	8.778225668248187	SDCBP;FCGBP;PTGES3;HIF1A;HSPA1B;HSPA1A	0.11064870492683	0	0	Drug_Perturbations_from_GEO_down	0.9560536648494472	1.470605872416714	motexafin gadolinium	369	motexafin gadolinium (24 h) DB05428 human GSE2189 sample 3128	0.776425350060985	0.6695397404013218	0.1694302299986701	ANXA4	0.97277212161185	0	0	Drug_Perturbations_from_GEO_up	0.0119888842099379	0.1099002934641577	1.0575191080418536	0.968042549059385
257	Chromium(III) nicotinate 56843898 mouse GSE4420 sample 2590	0.035166681333499	2.567429022082019	8.59486967784528	PPP1CB;ACSL1;PDE3B;ADAM9;TXNIP;PPARG	0.1127242072201693	0	0	Drug_Perturbations_from_GEO_down	0.9479828103670694	1.453868613956386	chromium iii nicotinate	241	Chromium(III) nicotinate 56843898 mouse GSE4420 sample 2590	0.617567275969982	0.961916461916462	0.4636122486893543	PMEPA1;IGF1	0.97277212161185	0	0	Drug_Perturbations_from_GEO_up	0.0119888842099379	0.2093157247224972	1.0505565138423538	0.9599716945770074
254	pyrazinamide 1046 mouse GSE48027 sample 3326	0.0347198204241473	2.575685654008439	8.65544884767986	C1QB;SCIN;RGS1;SLC11A1;LY96;C1QC	0.1126011431010583	0	0	Drug_Perturbations_from_GEO_down	0.9484572006040152	1.4594225297226069	pyrazinamide	474	pyrazinamide 1046 mouse GSE48027 sample 3326	0.8784623480682469	0.4742325491241247	0.0614521120200938	OSBPL6	0.97277212161185	0	0	Drug_Perturbations_from_GEO_up	0.0119888842099379	0.0562768481432131	1.0476150944109528	0.9604460848139532
260	vitamin c DB00126 mouse GSE32994 sample 3508	0.0370139691220156	2.8294618381185974	9.327207470258058	P4HA1;SPP1;ELL2;AMOT;RALGPS2	0.1177328940919496	0	0	Drug_Perturbations_from_GEO_down	0.929102180089882	1.4316343416716106	vitamin c db00126	174	vitamin c DB00126 mouse GSE46319 sample 3506	0.478344540552101	1.1675743611227485	0.860997367358572	CASP8;HTRA1;PTPN14	0.97277212161185	0	0	Drug_Perturbations_from_GEO_up	0.0119888842099379	0.320259178368292	1.042973112675986	0.94109106429982
267	rosiglitazone DB00412 human GSE5679 sample 2809	0.040820279945876	2.4722644376899696	7.907726347656487	TNFAIP8;RAB31;FAM129A;ASAP1;RBPJ;HIF1A	0.1264358483716836	0	0	Drug_Perturbations_from_GEO_down	0.8981297730259915	1.3891240212139628	rosiglitazone db00412	35	rosiglitazone DB00412 human GSE5679 sample 2809	0.1387157083291461	2.0562641053902277	4.061797510544261	FCGRT;TNFRSF21;PRAM1;PTGS1	0.97277212161185	0	0	Drug_Perturbations_from_GEO_up	0.0119888842099379	0.8578743561265308	1.0298138958179368	0.9101186572359294
266	fluticasone 5311101 human GSE15823 sample 3090	0.0398228595083098	2.770774448841153	8.931076548552927	SRGN;MSN;MGAT1;B2M;TYMP	0.1238101684713243	0	0	Drug_Perturbations_from_GEO_down	0.9072436854480976	1.3998675583695772	fluticasone	591	fluticasone 5311101 human GSE15823 sample 3090	0.930462058912684	0.37392138063279	0.0269500016146843	CIRBP	0.97277212161185	0	0	Drug_Perturbations_from_GEO_up	0.0119888842099379	0.0313013312283292	1.0088128351597117	0.9192325696580356
268	methamphetamine 10836 mouse GSE30305 sample 2665	0.0414306363610558	2.2756382373607256	7.245028336963774	SNX1;KLF6;VAPA;PTGES3;ADAM9;NEAT1;SYT17	0.1278475233977356	0	0	Drug_Perturbations_from_GEO_down	0.8933076805051856	1.3826783960289435	methamphetamine	39	methamphetamine 10836 mouse GSE30305 sample 2614	0.162222185342978	1.670721187025535	3.038688262726741	SMU1;SUCLA2;ATRNL1;CIRBP;NR1D2;PTGS1	0.97277212161185	0	0	Drug_Perturbations_from_GEO_up	0.0119888842099379	0.789889752386454	1.0081337307120286	0.9052965647151237
288	TRICHLOROETHYLENE 6575 mouse GSE24278 sample 3314	0.0536963542435989	2.538760694840549	7.4243775976066	HSPH1;RGS1;TXNIP;HSPA1B;SYT17	0.1541905727758899	0	0	Drug_Perturbations_from_GEO_down	0.8119421782731793	1.270055200066495	trichloroethylene	4	TRICHLOROETHYLENE 6575 mouse GSE24278 sample 3317	0.023672423744396	2.830150462962963	10.594511081126903	ARMCX4;PER3;ANXA4;PABPC4;WDPCP;PTPN14	0.97277212161185	0	0	Drug_Perturbations_from_GEO_up	0.0119888842099379	1.625757273759647	1.0041199492704522	0.8239310624831172
270	glipizide DB01067 mouse GSE2431 sample 2749	0.0423186046449496	2.4495481927710845	7.746765882361672	DNAJA1;ITGB1;ACSL1;ELOVL5;PGK1;TYMP	0.1296203186717532	0	0	Drug_Perturbations_from_GEO_down	0.8873269151679022	1.3734686605614614	glipizide db01067	448	glipizide DB01067 mouse GSE2431 sample 2749	0.8626783137011267	0.5037157036694181	0.0744055647237099	ITPKB	0.97277212161185	0	0	Drug_Perturbations_from_GEO_up	0.0119888842099379	0.0641511192662948	0.977527513848694	0.8993157993778401
275	titanium dioxide NA mouse GSE7475 sample 2824	0.0470826909827647	2.6392780172413794	8.065237308182416	CHSY1;ELOVL5;MSN;NEAT1;HSPD1	0.1410774834882118	0	0	Drug_Perturbations_from_GEO_down	0.8505422957931128	1.3271387232804417	titanium dioxide na	520	titanium dioxide NA mouse GSE7475 sample 2823	0.8980453147184538	0.4373601789709172	0.0470314175618083	CTTNBP2NL	0.97277212161185	0	0	Drug_Perturbations_from_GEO_up	0.0119888842099379	0.0467017485936671	0.9436538672604928	0.8625311800030507
289	vemurafenib DB08881 human GSE37441 sample 2563	0.0561532294079514	2.275093370681606	6.551520596381895	RBM47;CDK6;CHSY1;RGS1;FNDC3B;HIF1A	0.1595832327160682	0	0	Drug_Perturbations_from_GEO_down	0.7970127415656681	1.2506252621323075	vemurafenib db08881	26	vemurafenib DB08881 human GSE37441 sample 2563	0.1032279669430745	2.3066611793756246	5.238001878958371	ITPKB;PER3;PRUNE2;PHACTR1	0.97277212161185	0	0	Drug_Perturbations_from_GEO_up	0.0119888842099379	0.9862026259297628	0.9268968505290088	0.8090016257756061
285	troglitazone DB00197 rat GSE21329 sample 2832	0.0514620516852411	2.328199617956065	6.9075601333650525	SDCBP;C1QA;CLTC;SPP1;MSN;ANO6	0.1493302341884015	0	0	Drug_Perturbations_from_GEO_down	0.8258522538164448	1.2885129033604812	troglitazone db00197	639	troglitazone DB00197 rat GSE21329 sample 2833	0.9550991345791516	0.3206140857147568	0.0147290553574898	FCGRT	0.9728221061092078	0	0	Drug_Perturbations_from_GEO_up	0.0119665691854805	0.0199515484516061	0.9070417148891508	0.8378188230019253
292	PRISTANE 15979 mouse GSE17297 sample 3230	0.0564859126420578	2.500638569604087	7.1862451125620055	ACSL1;ELOVL5;PDE3B;TXNIP;NEAT1	0.159978937517061	0	0	Drug_Perturbations_from_GEO_down	0.7959371918581215	1.24805984996225	pristane	367	PRISTANE 15979 mouse GSE17297 sample 3227	0.7738000590922082	0.707570473699506	0.1814506178468113	ANXA4;MAN2B1	0.97277212161185	0	0	Drug_Perturbations_from_GEO_up	0.0119888842099379	0.1113712414493319	0.8816030333721476	0.8079260760680594
295	LMP-420 497668 human GSE20211 sample 3222	0.0586321325356274	2.4727800934697486	7.013972476246587	FCGBP;TXNIP;POU2F2;HIF1A;SYT17	0.1643687240914031	0	0	Drug_Perturbations_from_GEO_down	0.7841808160338841	1.2318643096082678	lmp-420	548	LMP-420 497668 human GSE20211 sample 3222	0.9131718087503808	0.4083087666478496	0.0370871897978412	COL18A1	0.97277212161185	0	0	Drug_Perturbations_from_GEO_up	0.0119888842099379	0.039447504423515	0.8666802969042664	0.796169700243822
294	Vincristine 5978 human GSE7556 sample 3092	0.0585927952332974	2.249422899353647	6.381935643569443	PTGES3;FAM129A;SPP1;ANO6;DCAF6;HSPD1	0.1643687240914031	0	0	Drug_Perturbations_from_GEO_down	0.7841808160338841	1.23215578300563	vincristine	411	Vincristine 5978 human GSE7556 sample 3092	0.8287055611895173	0.5675190928025919	0.1066313668865342	ANXA4	0.97277212161185	0	0	Drug_Perturbations_from_GEO_up	0.0119888842099379	0.081599746729105	0.8610553703483819	0.796169700243822
297	candesartan DB00796 rat GSE2739 sample 2687	0.0598361295604004	2.236799816345271	6.29915402175356	C1QB;GNA12;UBQLN1;TXNIP;HSPA1B;HSPA1A	0.1666144079005088	0	0	Drug_Perturbations_from_GEO_down	0.778287445899629	1.2230365061349633	candesartan db00796	409	candesartan DB00796 rat GSE2739 sample 2687	0.8260761915692074	0.5725124015173622	0.1093889530270976	PMEPA1	0.97277212161185	0	0	Drug_Perturbations_from_GEO_up	0.0119888842099379	0.0829798945052228	0.8543617598573735	0.7902763301095669
306	sevoflurane DB01236 human GSE4386 sample 2816	0.0736641817745217	2.612581460300572	6.814235805877924	PTGES3;FAM129A;HLA-B;B2M	0.1982664257866921	0	0	Drug_Perturbations_from_GEO_down	0.7027508225071398	1.1327436307152965	sevoflurane db01236	626	sevoflurane DB01236 human GSE4386 sample 2816	0.948441082518953	0.3357602525836338	0.0177736731181643	PABPC4	0.97277212161185	0	0	Drug_Perturbations_from_GEO_up	0.0119888842099379	0.0229896424575992	0.7830598015070386	0.7147397067170778
308	Argyrin A 24978550 human GSE8565 sample 3052	0.0738404584550195	2.112196180555556	5.5040632066562	HSPH1;PTGES3;CLTC;TOP1;HIF1A;HSPD1	0.1982664257866921	0	0	Drug_Perturbations_from_GEO_down	0.7027508225071398	1.1317056155592422	argyrin a	443	Argyrin A 24978550 human GSE8565 sample 3054	0.8594997362086416	0.5096509026585505	0.0771635731470732	TBC1D9	0.97277212161185	0	0	Drug_Perturbations_from_GEO_up	0.0119888842099379	0.065754252267387	0.7705519745151105	0.7147397067170778
309	doxorubicin, EC50, 1 d 31703 human GSE6930 sample 3260	0.075780127963322	2.285797779076564	5.897173542760485	DNAJA1;PTGES3;HSPA1B;HSPA1A;HSPD1	0.2021618252440881	0	0	Drug_Perturbations_from_GEO_down	0.694300849986751	1.120444665705025	doxorubicin ec50	518	doxorubicin, EC50, 1 d 31703 human GSE6930 sample 3260	0.8972630681449661	0.4388453682296693	0.0475735519097545	CIRBP	0.97277212161185	0	0	Drug_Perturbations_from_GEO_up	0.0119888842099379	0.0470802076874864	0.7657372051433913	0.706289734196689
315	pertuzumab DB06366 human GSE31432 sample 3124	0.0835020280672714	2.2171052631578947	5.5048159805714265	SCARB2;RAB31;SPP1;TXNIP;CNDP2	0.2185322063659287	0	0	Drug_Perturbations_from_GEO_down	0.6604845494657423	1.0783029763998853	pertuzumab db06366	502	pertuzumab DB06366 human GSE31432 sample 3124	0.8899490897807955	0.4526729923628789	0.052777606080575	TNFRSF21	0.97277212161185	0	0	Drug_Perturbations_from_GEO_up	0.0119888842099379	0.0506348367929203	0.7280493695422003	0.6724734336756802
322	decitabine 451668 mouse GSE4768 sample 3108	0.090597340054357	2.4223127236825865	5.816773243667027	C1QB;WNK1;SPP1;HSPD1	0.2319628489936633	0	0	Drug_Perturbations_from_GEO_down	0.6345815658376495	1.0428845530590931	decitabine	88	decitabine 451668 mouse GSE4768 sample 3103	0.2912176893481423	1.6130678077682683	1.990016297195883	COL18A1;HTRA1;PMEPA1	0.97277212161185	0	0	Drug_Perturbations_from_GEO_up	0.0119888842099379	0.5357822483392287	0.7246383454562165	0.6465704500475874
325	sorafenib DB00398 human GSE39192 sample 3055	0.0916259178282299	2.1523631155668173	5.144236311773836	RAB20;KLHL6;HLA-B;PADI2;TXNIP	0.233152720135219	0	0	Drug_Perturbations_from_GEO_down	0.6323595133734419	1.0379816619471145	sorafenib db00398	251	sorafenib DB00398 human GSE39192 sample 3055	0.627309950706341	0.9444980694980696	0.4404331650995842	BRINP2;GAL3ST4	0.97277212161185	0	0	Drug_Perturbations_from_GEO_up	0.0119888842099379	0.2025178234102513	0.7001950923521141	0.6443483975833798
