Rank_candDown	Term_candDown	P_value_candDown	Z_score_candDown	Combined_score_candDown	Overlapping_genes_candDown	Adjusted_p_value_candDown	Old_p_value_candDown	Old_adjusted_p_value_candDown	Library_candDown	neglog10_adjP_down	neglog10_P_down	perturbagen_norm	Rank_refUp	Term_refUp	P_value_refUp	Z_score_refUp	Combined_score_refUp	Overlapping_genes_refUp	Adjusted_p_value_refUp	Old_p_value_refUp	Old_adjusted_p_value_refUp	Library_refUp	neglog10_adjP_up	neglog10_P_up	reversal_score	support_strength
1	cetuximab DB00002 human GSE61495 sample 3136	4.8439247609012354e-11	6.706590221774194	159.28628434063666	SCARB2;CERS6;MBNL2;UBXN2B;NUFIP2;CLTC;FAM129A;FNDC3B;ARID5B;ANO6;HIF1A;DNAJA1;VMP1;HERC4;SDCBP;HSPH1;CDK6;SPP1;PAPOLA;ADAM9;TXNIP;BCAT1	4.0059257772653225e-08	0	0	Drug_Perturbations_from_GEO_down	7.39729710167817	10.314802611230716	cetuximab db00002	65	cetuximab DB00002 human GSE61495 sample 3135	0.2309010263566766	1.6563043386063871	2.427754779971097	NCOA5;FCGRT;RNF19B;ACSS1	0.97277212161185	0	0	Drug_Perturbations_from_GEO_up	0.0119888842099379	0.6365741366365246	9.026426377094186	7.409285985888108
3	lipopolysaccharide 11970143 human GSE40885 sample 2475	2.096121256952698e-08	7.726109984223575	136.60219936378277	SLC11A1;PTGES3;HLA-B;MITF;CORO1C;PPP1CB;VMP1;DOCK11;SDCBP;HSPH1;FCGR2A;PPARG;B2M;HSPA1A	4.802689639803427e-06	0	0	Drug_Perturbations_from_GEO_down	5.318515477503411	7.678583597784571	lipopolysaccharide	94	Lipopolysaccharide 11970143 mouse GSE2002 sample 3603	0.3034879780894468	1.5744817612084203	1.8774329614582987	ANXA4;RNF19B;ZBED5	0.97277212161185	0	0	Drug_Perturbations_from_GEO_up	0.0119888842099379	0.517858507728174	6.71530068496576	5.3305043617133485
5	curcumin 969516 human GSE10896 sample 3407	2.9036817652983236e-08	6.890652557319224	119.58521646677096	SCARB2;FAM129A;LY96;ASAP1;ZC3HAV1;TNFRSF1B;HIF1A;DCAF6;PPP1CB;RAB31;CHSY1;TXNIP;MGAT1;TOP1;PIK3AP1	4.802689639803427e-06	0	0	Drug_Perturbations_from_GEO_down	5.318515477503411	7.537050982719939	curcumin	645	curcumin 969516 human GSE10896 sample 3406	0.9623776969945383	0.3031059778367411	0.0116235956210556	TNFRSF21	0.9728221061092078	0	0	Drug_Perturbations_from_GEO_up	0.0119665691854805	0.0166544502821329	6.526450447312811	5.330482046688891
4	Etanercept DB00005 human GSE36177 sample 2597	2.75036809174014e-08	6.40993380206406	111.59019135761724	ACSL1;ZC3HAV1;HIF1A;DUSP16;TYMP;PGS1;DNAJA1;SDCBP;PLSCR1;RAB20;GPBP1;NUMB;PADI2;PIK3AP1;HSPA1B;HSPA1A	4.802689639803427e-06	0	0	Drug_Perturbations_from_GEO_down	5.318515477503411	7.560609179073824	etanercept db00005	29	etanercept DB00005 human GSE11903 sample 2610	0.1229486015590163	2.15668152060296	4.5203804944763055	EML1;ANKRD36B;MARCH3;NR3C2	0.97277212161185	0	0	Drug_Perturbations_from_GEO_up	0.0119888842099379	0.9102764066459348	6.491610080234284	5.3305043617133485
6	Ascorbic acid 54670067 mouse GSE37676 sample 3132	7.939011241539165e-08	6.894943593875906	112.72468819836809	ELOVL5;FAM129A;NEAT1;RBPJ;HSPD1;HSPH1;CDK6;WNK1;SPP1;PGK1;TXNIP;TAB2;PDE8A;HSPA1B	1.05790995447104e-05	0	0	Drug_Perturbations_from_GEO_down	4.975551296327859	7.100233583099704	ascorbic acid	297	ascorbic acid 54670067 human GSE11919 sample 3190	0.6834668695786589	0.8490049535065612	0.3231118394523094	COMMD1;PTS	0.97277212161185	0	0	Drug_Perturbations_from_GEO_up	0.0119888842099379	0.1652825326073471	6.1180181809160015	4.987540180537797
7	Cigarette Smoke 57288536 human GSE8823 sample 2478	8.954497800843144e-08	6.8237786640079765	110.73986121251085	C1QB;C1QA;TNFAIP8;FAM129A;HLA-B;LY96;HIF1A;PPP1CB;DNAJA1;PLSCR1;RAB31;HCLS1;CDC42SE2;C1QC	1.05790995447104e-05	0	0	Drug_Perturbations_from_GEO_down	4.975551296327859	7.047958765866149	cigarette smoke	263	Cigarette Smoke 57288536 human GSE8823 sample 2478	0.6443633684640669	0.9146637987468438	0.4019878569365119	PABPC4;PHACTR1	0.97277212161185	0	0	Drug_Perturbations_from_GEO_up	0.0119888842099379	0.1908691568408302	6.098958671232271	4.987540180537797
9	Curcumin CID 969516 human GSE10896 sample 3259	3.6329554222830085e-07	5.242925643276829	77.74235922276421	ACSL1;PTGES3;FAM129A;MSN;NEAT1;HIF1A;CORO1C;PLSCR1;KLF6;CHSY1;RGS1;PGK1;CTNNB1;SHOC2;MGAT1;HSPA1B	3.338282371364497e-05	0	0	Drug_Perturbations_from_GEO_down	4.476476930946519	6.439739931059741	curcumin cid	445	Curcumin CID 969516 human GSE10896 sample 3258	0.8616268056972906	0.5056788848735158	0.0753122946450841	PABPC4	0.97277212161185	0	0	Drug_Perturbations_from_GEO_up	0.0119888842099379	0.064680798352917	5.266642530330549	4.488465815156457
10	formoterol DB00983 human GSE30242 sample 2631	7.603593495193522e-07	6.142118238507275	86.53921944661847	SCARB2;ARID5B;NEDD9;ASAP1;GNA13;KLF6;TAOK3;STX6;NUMB;PHACTR2;TAB2;ATP13A3;BCAT1	6.288171820525042e-05	0	0	Drug_Perturbations_from_GEO_down	4.201475599970173	6.1189811095227205	formoterol db00983	40	formoterol DB00983 human GSE30242 sample 2631	0.1666674461638978	1.907960805342953	3.4185979164091003	PID1;PMEPA1;IGF1;PTGS1	0.97277212161185	0	0	Drug_Perturbations_from_GEO_up	0.0119888842099379	0.7781492192003165	5.113042657810387	4.213464484180111
12	imatinib DB00619 human GSE28698 sample 2524	9.305438423414238e-07	5.557397751344305	77.17834262674221	ACSL1;PTGES3;HLA-B;DDX60L;NEAT1;HSPD1;DNAJA1;SPP1;PGK1;TXNIP;HCLS1;TOP1;HSPA1B;HSPA1A	6.412997980136313e-05	0	0	Drug_Perturbations_from_GEO_down	4.19293889686988	6.0312631603748015	imatinib db00619	5	imatinib DB00619 mouse GSE30883 sample 2523	0.0261321880877128	3.119815668202765	11.370441075659109	HDAC5;DCLRE1C;PDE10A;ARL5C;CCPG1	0.97277212161185	0	0	Drug_Perturbations_from_GEO_up	0.0119888842099379	1.582824224615018	5.090415618103831	4.204927781079817
11	ubiquinol 9962735 human GSE21351 sample 3448	8.760403655404547e-07	6.060588712370593	84.53220450018401	CAST;H2AFY;UBE2D3;HLA-B;NEAT1;HIF1A;DCAF6;CORO1C;SDCBP;KLF6;CHST15;PGK1;HCLS1	6.412997980136313e-05	0	0	Drug_Perturbations_from_GEO_down	4.19293889686988	6.05747588227074	ubiquinol	212	ubiquinol 9962735 mouse GSE15129 sample 3461	0.5637977383933271	1.0637685878649734	0.6096029202492801	SUCLA2;TNFRSF21	0.97277212161185	0	0	Drug_Perturbations_from_GEO_up	0.0119888842099379	0.2488766705808908	5.056345855284151	4.204927781079817
13	bexarotene DB00307 human GSE6914 sample 2680	1.6733244415987042e-06	4.924403855910705	65.4980096340065	ITGB1;PTGES3;MSN;HIF1A;CORO1C;HSPD1;DNAJA1;SDCBP;VAPA;PGK1;ADAM9;CTNNB1;TOP1;B2M;HSPA1B	0.0001064491779386	0	0	Drug_Perturbations_from_GEO_down	3.972857688082844	5.776419845328554	bexarotene db00307	282	bexarotene DB00307 human GSE6914 sample 2680	0.6706805357984857	0.9057644571113358	0.3618188049466462	CIRBP	0.97277212161185	0	0	Drug_Perturbations_from_GEO_up	0.0119888842099379	0.1734842973837761	4.643444856682312	3.9848465722927817
